,erosion,District,Details,Date
0,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Medical Team- 2 Nos. date- 31.07.2022 | 718",31-07-2022
1,,Lakhimpur,"Bihpuria - Madhupur-Dahgharia area | Active erosion was observed at Madhupur-Dahgharia area near the Dikrong R/B embankment from 30th July 2022. About 1000m sq. of land has been eroded as reported by officials of WRD, Bihpuria SD. | 0",31-07-2022
2,,Tinsukia,"Sadiya - Na lakhimpuria | River bank erosion is reported at Na- lakhimpuria village by Kundil river. Stretch area 200m. From date 25/ 07/2022 to 31/07/2022. ( 27.92386�, 95.785844�) | 0",31-07-2022
3,,Udalguri,Udalguri - Hajaragaon | Erosion Occurred on the R/B of Golandi river at Hajaragaon around 400m on 30.07.2022. | 0,31-07-2022
