,erosion,District,Details,Date
0,,Dhubri,"South Salmara Part - Char Katdanga pt-1 | as per information received from head master of the School ,352 no Mohurirchar JB School has been eroded due to erosion by river Brahmaputra on 25.5.22. Area 0B-2K-10L. | 0",26-05-2022
1,,Dibrugarh,"Naharkatia - 1.No.1 Panibura 2. No 2 Panibura 3. Disangkinar Bongali | As per information received from SO, WR Department Dibrugarh, as on 25.05.2022 that 1.No.1 Panibura for a length of 170m (Lat-27°16'47""N, Lng& 95°10'16""E)2. No 2 Panibura for a length of 80m (Lat-27°16'47""N, Lng - 95°16'60""E) 3. Disangkinar Bongali for a length of 60 m (Lat-27°15'21""N, Lng-95°14'54""E) | 0",26-05-2022
2,,Golaghat,"Sarupathar - 1. Padumoni-Parghat area, 2. Gelabil gaon area | 1. Bank erosion on the right bank of river Dhansiri at D/S of RCC bridge for length of 1000 m on dated 25-05-2022. 2. Bank erosion on the right bank of river Doyang for lenght 1500 m on dated 25-05-2022. | 0",26-05-2022
3,,Nalbari,Barkhetri - Bhangnamari | River bank erosion of river Brahmaputra at Bhangnamari. Length 500m approx. Date 26/05/2022. 1 AWC and 13 houses shifted due to erosio. | 55,26-05-2022
4,,Sivasagar,"Sivsagar - Barichuk | Sloughing and river bank erosion has been occurred from 20-05-2022 to 26-05-2022 at Ch 11600M to 11620 of L/M of Dikhow bund from A T road to Namdangoutfall (Barichuk) under Sivasagar Revenue Circle . As per report received from WR department, Sivasagar | 0",26-05-2022
5,,South Salmara,"Mankachar - Fulerchar Pt-III (Newjespur) | As par reported water recourse department at Revenue village Fulerchar Pt-III( Newjespur) area erosion going on due to Brahmaputra river. Appx- Lanth-700M, Berath-6M. date: 26-05-2022 | 0",26-05-2022
6,,Tinsukia,"Doomdooma - 1. Village : No. 3 Kordoiguri ( Goriyating ), 2. Village: No. 1 Kordoiguri(Darjijan), 3. Village : No. 2 Kordoiguri ( Simoluguri Satra ). | ""1. River Bank erosion is being observed at No. 3 Kordoiguri on the left Bank of River Brahmaputra (Ananta Nallah)since 02/04/2022 till 26/05/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 200 m in length.( Long: 95.468184, Lati: 27.650410), population affected 122. 2. River Bank erosion is being observed at No. 1 Kordoiguri (Dorzijan)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 26/05/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 300 m in length.( Long: 95.450531, Lati: 27.651217), population affected 37. 3. River Bank erosion is being observed at No.2 Kordoiguri (Simoluguri Satra)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 26/05/2022. As per information received from concerned Lot Mandal and WR department officials, the affected stretch is about 400 m in length.( Long: 95..4505 , Lati: 27.65196)"" | 0",26-05-2022
7,,Udalguri,"Harisinga - (1).No.2 and No.3 suklai village,(2)No.2 Ghagra Village | 1.Erosion occurred at No.2 and No.3 Suklai at right bank of the Suklai river around 500m eroded on 25th May 2022.Latitude-26.4541/Longitude-91.4708. (2). Erosion at no.2 Ghagra village of Bhorla river R/B -250m eroded.on 24th May 2022. Latitude-26.7706/longitude-91.9653. | 0",26-05-2022
