,erosion,District,Details,Date
0,,Barpeta,"Chenga - Damdama, Moiradia | 1725 Dhamdhama Khanirchar LPS and Dakshin Moiradia LPS fully damaged occurred on 10/07/2022 reported by BEO, Chenga Edn. Block on 30/7/2022 | 104",30-07-2022
1,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Medical Team- 2 Nos. date- 30.07.2022 | 718",30-07-2022
2,,Morigaon,"Laharighat - Borchapori | As per report received from the Water Resources Dept on 30/07/2022, erosion is observed in Borchapori area with maximum erosion of 1 m. | 0",30-07-2022
3,,Tinsukia,"Sadiya - Na- lakhimpuria | River bank erosion is reported at Na- lakhimpuria village by Kundil river. Stretch area 200m. From date 25/ 07/2022 to 30/07/2022. ( 27.92386�, 95.785844�). The report received from concerned Field Officer. | 0",30-07-2022
4,,Udalguri,"Kalaigaon - Pub Jangalpara and Tokankata | 1. Erosion of basti land near Pradip Sarma house as reported on 30/07/2022 due to heavy current of Huduma river in the R/B of the river covering a length of 170 meters and breadth of 2.6 meters. Lat: 26.3813, Long: 91.5451. 2. Erosion of basti land at village Tokankata near Hemanta Choudhury house as reported on 30/07/2022 due to heavy current of Huduma river in the L/B of the river covering a length of 150 meters and breadth of 2 meters. Long: 91.5448, Lar:26.3815 | 75,  Udalguri - Khyerbari (Kumbiholi) | Erosion and Avulsion Occured on the R/B of Khawrang river at Khyerbari (Kumbiholi) village around 400m on 30.07.2022. | 0",30-07-2022
