,erosion,District,Details,Date
0,,Bongaigaon,Srijangram - 1. Boraichala 2. Tinkonia Part-III | Erosion has occurred on 16.06.2022 at Boroichala near river of Manas in a length of 300m. As a results 4nos. of families got affected .Due to ongoing erosion at Tinkonia part III 10 nos. of families got affected at Tinkonia Part III.(90.652966 26.239304) | 96,16-06-2022
1,,Dibrugarh,"Dibrugarh West - Bordoibam Gaon. | As per report received from Executive Engineer, WR Division on 15.06.2022 that damage has been observed around 120 m at Bordoibam Area under Dibrugarh West Revenue Circle pertaining to Dibrugarh W.R. Division. Chainage: 4780 m to 4900 m. Long:-271847.45, Lat:-271845.71 | 0",16-06-2022
2,,Goalpara,"Balijana - Kalpani (Bolbola) marginal Bund L/B of Jinari River | Bank erosion of river Jinari at Bolbola Kalpani area observed Erosion reach length- 10 m Width- 1 m Date of occurrence- 16.06.2022 Information received from Water Resource Department, Goalpara. | 1523",16-06-2022
3,,Kamrup,"Kayan - Baralia L/B embankment, Dhuhi No 1, Lormagurhati,Gopalpur | Water resource dept. rangia reported erosion at various places of L/B embankment of Baralia river under Kayan Revenue Circle. dated : 15-06-2022 | 0",16-06-2022
4,,Kokrajhar,"Gossaigaon - BAMUNIGAON, MOKRAMBIL, JAKATI, POKALAGI, DEMDEMA NABROPARA, RANIPUR, GARDENPUR, AMGURI, THAIGIGURI, NOBINAGAR, RIMIZIMI, KACHUKATA | AS REPORTED BY GOSSAIGAON WR SUB-DIVN, DUE TO CONTINUOUS RAINING FROM 12-06-2022 TO 15-06-2022 1. SEVERE BANK EROSION OBSERVED AT VILLAGE BAMUNIGAON OF RIVER GONGIA ON R/B LENGTH 1000M 2. SEVERE BANK EROSION OBSERVED AT VILLAGE MOKRAMBILOF RIVER JOYMA ON R/B LENGTH 200M 3. SEVERE BANK EROSION OBSERVED AT VILLAGE JAKATI OF RIVER JAKATI ON R/B LENGTH 200M 4. SEVERE BANK EROSION OBSERVED AT VILLAGE POKALAGI OF RIVER JAKATI ON R/B LENGTH 200M 5. SEVERE BANK EROSION OBSERVED AT VILLAGE DEMDEMA NABROPARA OF RIVER GONGIA ON L/B LENGTH 300M 6. SEVERE BANK EROSION OBSERVED AT VILLAGE RANIPUR OF RIVER PEKUYA ON L/B LENGTH 350M 7. SEVERE BANK EROSION OBSERVED AT VILLAGE GARDENPUR OF RIVER GURUPHELLA ON L/B LENGTH 150M 8. SEVERE BANK EROSION OBSERVED AT VILLAGE AMGURI OF RIVER BALAJAN LENGTH 250M 9. SEVERE BANK EROSION OBSERVED AT VILLAGE THAIGIGURI OF RIVER GURUPHELLA ON L/B LENGTH 300M 10. SEVERE BANK EROSION OBSERVED AT VILLAGE NOBINNAGAR OF RIVER GONGIA ON L/B LENGTH 300M 11. SEVERE BANK EROSION OBSERVED AT VILLAGE RIMIZIMI OF RIVER GONGIA ON R/B LENGTH 550M 12. SEVERE BANK EROSION OBSERVED AT VILLAGE KACHUKATA OF RIVER GONGIA ON R/B LENGTH 600M | 0",16-06-2022
5,,Morigaon,"Laharighat - Leruamukh, Goroimari , Bhajaikhati gaon & Barchapori | As per report received from the Water Resources Dept on 16-06-22, erosion is observed in areas like Leruamukh, Goroimari , Bhajaikhati gaon & Barchapori, with maximum erosion of 1 m in Leruamukh, 0 m in Goroimari , 3 m in Bhajaikhati gaon & 2 m in Barchapori | 0",16-06-2022
6,,Nalbari,"Banekuchi - Kaithalkuchi Laurapara | As reported by WRD on 16/6/2022,,Nadala Channel near Lourapara suburi (Kaithalkuchi), erosion had occurred | 200,  Ghograpar - Borajol | As per report of WR department erosion has seen at Borajal (paLengdi) of R/B of river Noona length 45 mtr. On 15/06/2022 | 0",16-06-2022
7,,Sonitpur,"Thelamara - Village-Meghaijaroni, Nabeel and Borbeel | Bank erosion is observed at Meghaijarani, Borbeel and Nabeel area on R/Bank of river Gabharu as reported by Water Resource Department, Tezpur on 16/05/2022. Erosion Length at Meghaijarani = 50 m Latitude: 26.720523N, Longitude:92.622171E, Erosion Length at Nabeel = 100 m Latitude : 26.648978 N, Longitude :92'624336 E, Erosion Length at Borbeel = 70 m Latitude: 26.648978N, Longitude:92.61804E | 0",16-06-2022
8,,South Salmara,"Mankachar - Dorua | As per report submitted water resourc department, Dorua river site area Erosion due to kaloo river on 16/06/22. Appx- length-40.00M, Breadth-5.00M. | 0,  South Salmara - Patakata | As per information received from SDMO of South Salmara BPHC on 15/6/2022 Patakata Sub-Centre has been eroded due to erosion by river Brahmaputra at village Patakata PO-Patakata PS- South Salmara. Area-0B-4K-0L. | 0",16-06-2022
