,erosion,District,Details,Date
0,,Biswanath,"Naduar RC part - 1 No. Bhojmari | As per water resource department active bank erosion is observed at down stream of 1 no. Bhojmari area of river Brahmaputra on 17.07.2022 | 0,  Biswanath - Singimari, Diring pathar | 1.Active bank erosion is observed at upstream of singimari area of river Brahmaputra on 17.07.2022(Lat: 26.67001, Long: 93.09077) 2.Severe bank erosion is continuing at Diring Pathar area. from 16.07.2022 to 17.07.2022 (Lat: 26.841602, Long: 93.11406) | 0",17-07-2022
1,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Nachankuri no 3(Temp.Shelter) Male=41 Female=48 Child=73 Total=162(Latitude=26.458454 Longitude=90.662741)Medical Team- 2 Nos. date- 17.07.2022 | 880,  Srijangram - Erosion had occurred at 1)Santoshpur Pt II , 2) Dubasuri Pt I 3) Jopea Boroichilla and 4) Bharalipara village from 18/06/2022 to 08/07/2022 | Due to erosion w.e.f 18.06.2022 till 08.07.2022., 2 camps and 2 temporary shelters are still in operation. 1. Bharalipara LPS inmates:34 nos. 2. Santoshpur part II MV School.inmates :156 nos. 3. Dubachuri Part I Embankment . inmates :57 nos. and Jopea Boroichala Temporary shelter.inmates:110, Medical Team-3 date-17.07.2022 | 357",17-07-2022
2,,Morigaon,"Mayong - Gamariguri | Backflow of flood water of river Brahmaputra has started eroding the road sides badly at Gamariguri of Ouguri Chanaka road about 100mts as reported by AEE PWD District Territorial Road Division on 16/07/22 | 0,  Laharighat - Leruamukh ,Goroimari PWD road, Borchapori & Bhajakhaiti | As per report received from Water Resources dept on 17/07/22, erosion os observed in areas like Leruamukh ,Goroimari PWD road, Borchapori & Bhajakhaiti with maximum erosion of 0m in Leruamukh ,1 m in Goroimari PWD road, 0 m in Borchapori & 0 m in Bhajakhaiti | 0",17-07-2022
3,,Nalbari,"Barkhetri - Adabari | erosion has been occuring in R/B of Pagladia near Bagheswari Mandir at Adabari as reported by AEE, WRD, Mukalmua on 16/07/22 | 0",17-07-2022
