,erosion,District,Details,Date
0,,Barpeta,"Barnagar - Village Khudnabari | As per report received from J.E, WR Dept, Sorbhog on 19/09/2022, erosion is going on on the L/B of river Beki at Nichuka PWD Road. Reach length= 200.00 M | 0",19-09-2022
1,,Bongaigaon,"Manikpur - Bashbari Part 2 | River aie Erosion took place around 1300 mtr. On bashbari pt I I w.e.f 17/06/2022 to 30/06/2022. Due to erosion One (1) Nos of Relief camp opened in Tilpukhuri ME Madrasa ,Male=45 Female=50 Child=30 Pregnant=0 Disability=0Total=125(Latitude-26.39971 Longitude-90.753438) since 17.06.2022 to till date 01.07.2022/Total Inmates-125. Medical Team- 1 Nos. Date- 19.09.2022, Total Population-125 till date. | 0",19-09-2022
2,,Sonitpur,"Tezpur - Kalibari Rajah Sahar | Dated: 19/09/2022. Erosion is observed on the right bank of the Brahmaputra river at Kalibari Rajah Sahar village under Mahabhairab Mouza. Length: 50m ( approx, including the stretch as reported earlier on 09/09/2022) | 0",19-09-2022
