,erosion,District,Details,Date
0,,Dhubri,"South Salmara Part - Khapara | As per information received from EE WR Hatsingimari on 30/5/22 erosion continue at khapara and Buraburi under south salmara rev Dist Dhubri, due to the river Brahmaputra. Area Aprox. Lenth 2.1km and breath 60 m. | 0",30-05-2022
1,,Dibrugar,"Moran - 1)Lachan Gaya Missing Gaon, 2) DRDA Ring Bund at Moina Gaon | As per WRD report flood damages",30-05-2022
2,,h,"occurred at 2 places namely 1)Lachan Gaya Missing Gaon-length of flood damage is 700m, Lat N27.3458 Long E95.0004 as on 17.05.2022 2) DRDA Ring Bund at Moina Gaon- Flood Damage occurred at the vicinity of the DRDA Ring Bund situated at Moina Gaon, length of flood damage is 50m, Lat N27 16.32 Long E94 49.30 as on 17.05.2022 | 0,  Chabua - Rongmola and Raidang village | The flood damage affected area is 27.33'47.28""N / 95.12'46.01""E to 27.33'50.37""N /95.11'17.42""E along river Brahmaputra as per information received from WRD department on 17.05.2022 | 0",30-05-2022
3,,Tinsukia,"Doomdooma - 1. Village : No. 3 Kordoiguri ( Goriyating ), 2. Village: No. 1 Kordoiguri(Darjijan), 3. Village : No. 2 Kordoiguri ( Simoluguri Satra ). | ""1. River Bank erosion is being observed at No. 3 Kordoiguri on the left Bank of River Brahmaputra (Ananta Nallah)since 02/04/2022 till 30/05/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 350 m in length.( Long: 95.468184, Lati: 27.650410), population affected 122. 2. River Bank erosion is being observed at No. 1 Kordoiguri (Dorzijan)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 30/05/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 400 m in length.( Long: 95.450531, Lati: 27.651217), population affected 37. 3. River Bank erosion is being observed at No.2 Kordoiguri (Simoluguri Satra)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 30/05/2022. As per information received from concerned Lot Mandal and WR department officials, the affected stretch is about 450 m in length.( Long: 95..4505 , Lati: 27.65196)"" | 0",30-05-2022
4,,Udalguri,"Khairabari - Village Parbahuchuba | Erosion at Parbahuchuba near switch gate, resulting erosion of Paddy field and Households: Date of occurrence: 29.05.2022 | 250",30-05-2022
