,erosion,District,Details,Date
0,,Barpeta,"Kalgachia - At Showpur vill | As per report received from PWD (Roads) dept. on 29/07/22, due to continuous river bank erosion of Beki river the road embankment (SH2 in Showpur) has been eroded from Ch. 49.750 Km to 49.820 Km of SH2. (Length = 70.00 m, Width = 4.00 m, Height = 2.80 m and location coordinate = 26.333175, 90.881433) Date of occurrence - 28/07/22 | 0",29-07-2022
1,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Medical Team- 2 Nos. date- 29.07.2022 | 718",29-07-2022
2,,Dhubri,"Dhubri - Airanjangla Pt-III | Erosion is going(by the river Brahmaputra) at village Airanjangla Pt-III,As per the field verification w.e.f 24/7/22 to 29/07/22 it is seen that till now 13 nos of family has been affected (total area = 4Bigha-2Katha-15Lessa)and they have shifted their houses to another place. No situation has arise for opening of any relief Camp. | 87",29-07-2022
3,,Sivasagar,"Sivsagar - Teliadunga | Sliding & Erosion occurs on PWD Road named- Teliadunga to Brahmaputra Mathauri, PMGSY Pkg. No.AS-21-157 (on Brahmaputra Dyke) due to heavy rain at ch. 1123.00 M to Ch. 1173.00 M = 50 M & from Ch. 1395.00 M to Ch.1415.00 M = 20 M, total affected length = 70 M. on date 28-07-2022. The report has been received from Nazira & Amguri Territorial Road Division, PWD(R) | 0",29-07-2022
4,,South Salmara,"Mankachar - Fulerchar Pt-III (Newjespur) | As per report received from In-Charge control room Hatsingimari W.R Sub-Division, Hatsingimari, an Erosion causing damaged of land measuring length-700 M, Breadth-15 M. Occurred at Newjes pur on 29-07-2022. | 0",29-07-2022
5,,Tamulpur,Goreswar - Village- Oubari | As per report of Water Resource Department on dated 29/07/2022 erosion occured on Left Bank of Sub tributary River Deosunga at Village Oubari (Sonari Basti) approximate damage 100 m. | 0,29-07-2022
