,erosion,District,Details,Date
0,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Nachankuri no 3(Temp.Shelter) Male=41 Female=48 Child=73 Total=162(Latitude=26.458454 Longitude=90.662741)Medical Team- 2 Nos. date- 19.07.2022 | 880,  Srijangram - Erosion had occurred at 1)Santoshpur Pt II , 2) Dubasuri Pt I 3) Jopea Boroichilla and 4) Bharalipara village from 18/06/2022 to 08/07/2022 | Due to erosion w.e.f 18.06.2022 till 08.07.2022., 2 camps and 2 temporary shelters are still in operation. 1. Bharalipara LPS inmates:34 nos.(M-6 F-15 Ch-13)2. Santoshpur part II MV School.inmates :156 nos.(M-54 F-50 Ch-52) 3. Dubachuri Part I Embankment . inmates :57 nos. (M-22 F-17 Ch- 18)and Jopea Boroichala Temporary shelter.inmates:110(M-45 F-35 Ch-30), medical team-3 nos. date-19.07.2022 | 357",19-07-2022
1,,Sonitpur,"Thelamara - Bangalgaon and Pataliakhowa | As reported by concerned LM, due to flood and active erosion of river Gabharu, 1 pucca & 5 kuccha houses were washed away on 18/06/2022 at Bangalgaon and these beneficiaries has been already included in the RG proposal of house damage as fully damaged houses as per SDRF norms. As reported by concerned LM, due to flood and active erosion of river Belsiri, 1 pucca house was washed away on 18/06/2022 at Pataliakhowa and this beneficiary has been already included in the RG proposal of house damage as fully damaged house as per SDRF norms. | 0,  Dhekiajuli - lulukai, Monabag TE, Monmohinipur TE, Gabharupar, Natunbosti, Bhutiaali, Tarajan Bangali | As reported, 4nos of kutcha houses washed away in Lulukai by Belsiri river, 8nos of kutcha houses washed away houses in Monabag TE by Gorjuli river, 9nos of kutcha houses washed away houses in Monmohinipur TE by Gorjuli river, 4nos of huts washed away in Gabharupar by Panchnoi river, 3nos of huts washed away in Natunbasti by Panchnoi river, 1no of hut washed away in Bhutiaali by Panchnoi river, 1no of Pucca house(Pmay) washed away in Tarajan bangali due to erosion during flood by Gorjuli river dated 17.6.22 & 18.6.22. These were already included in the RG proposals for house damage due to flood. | 0,  Tezpur - Tinikhoria Chapori | Dated : 19/07/2022. Erosion is observed at Tinikhoria Village under Bihaguri Mouza due to the river Brahmaputra. Simaluguri Shiva Mandir is in the verge of being washed away due to the ongoing erosion. A stretch of 200 m (approx) has been wash way due to the ongoing erosion. | 0,  Chariduar - 8 nos house washed away dtd 18/05/202, 09/06/2022,16/06/2022 | | 0",19-07-2022
2,,Tinsukia,"Sadiya - koilabasti | 1. Active erosion is reported from Koilabasti area by Kundil River. Reported by concern Gaonpradhan. 27%B050'48.8""N, 95%B042'45.2""E. Stretch area 30m. From date 18/ 7/2022 to 19/07/2022. | 0",19-07-2022
