,erosion,District,Details,Date
0,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Nachankuri no 3(Temp.Shelter) Male=41 Female=48 Child=73 Total=162(Latitude=26.458454 Longitude=90.662741).House Damage :- Fully Kuccha-11 Nos, Fully Pakka-34Nos, Partially Kuccha-4Nos. date of incident 27.06.2022 Medical Team- 2 Nos. date- 15.07.2022 | 880,  Srijangram - No erosion at present | Due to erosion w.e.f 18.06.2022 till 08.07.2022 2 nos. of relief camp and 2 nos. of temporary shelters are still in operation. The relief camps are 1. Santoshpur part II MV School (inmates :156)2. Bharalipara LPS (inmates:103)3. Dubachuri Part I Embankment (inmates:57) and Jopea Boroichala Temporary shelter (inmates:110), Medical Team-4 Nos | 426",15-07-2022
1,,Golaghat,Khumtai - Un embankment portion of river Dhansiri at Khumtai Bogorioni area. | R/bank of river Dhansiri at Na- bill ( Bogorioni Nepali gaon). Length -600m. Date 15/07/2022 | 0,15-07-2022
2,,Kamrup,"Chaygaon - Milaghat (Bamunigaon) | As per field visit by gaon Pradhan, and field officer an erosion was seen at milaghat of span 66m both side on 14/6/2022 and it was report by irrigation department on 13/7/2022 as it is affecting their Dimila irrigation FIS. | 0",15-07-2022
3,,Lakhimpur,"Kadam - Bhimpara Hekerajan | Approximately 100 mtrs. eroded away by the river Subansiri, information received from LM and GP, Date-15/07/2022 | 0",15-07-2022
4,,Nagaon,Dhing - Muwamari | At the river bank area of the Brahamaputra at Muwamari village on 14.07.2022. Approximately 4 Bighas of land area has been eroded. | 0,15-07-2022
5,,Tamulpur,"Tamulpur - Vill- Guabari | As report recieved on dated 15/07/2022 Erosion takes place on Nagrijuli to Bogamati Road. affected length 70m. (Long-91.685916, Lati-26.796436) As report recieved on dated 15/07/2022 Erosion takes place on Nagrijuli to Bogamati Road. affected length 70m(Long-91.685717, Lati-26.796373) | 0",15-07-2022
