,erosion,District,Details,Date
0,,Bongaigaon,"Manikpur - Bashbari part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Nachankuri no 3(Temp.Shelter) Male=41 Female=48 Child=73 Total=162(Latitude=26.458454 Longitude=90.662741)Medical Team- 2 Nos. date- 24.07.2022. | 880,  Srijangram - Santoshpur part II (26.316175 90.746723) Tinkonia part I (26.240515 90.652965) | Erosion has been going on at Santoshpur part II(700-900 m in length on river bank of Aie) and Tinkonia part I (800 -1000 m in length on river bank of Manas -Brahmaputra)One relief camp is still in operation namely Santoshpur part II MV School (Male -54 Female-50 Children -52) Medical Team-2 , Date-24.07.2022 | 156",24-07-2022
1,,Sivasagar,Nazira - Chanbosa under Nazira Revenue Circle | River bank erosion has been observed on 23/07/2022 due to heavy rainfall and seepage from country side to the river side after receding of water level of Dikhow river at L/B near Chanbosa under Nazira Revenue Circle. | 0,24-07-2022
