,erosion,District,Details,Date
0,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Bashbari no 2 Temp.Shelter, Male=55, Femele=45, Child=25,(Toatl=125,Latitude-26.4709483 Longitude-90.748884)Total Inmates 843. Medical Team- 2 Nos. date- 19.08.2022, Total Population-843. erosion continues to Bashbari par 2. on 19.08.2022, Medical Team-2 | 0",19-08-2022
1,,Agamoni - Vill: Ghritinkgarkuti under Tamarhat GP | Riverine area of River Gangadhar at vill Ghritinkgarkuti under Tamarhat GP is getting eroded. Village : Ghrintinkgarkuti Dhubri River: Gangadhar GP : Tamarhat Incident date : 17/08/2022 to 19/08/2022 Time : 1.00 pm Land : 0 bigha 2 khata 10 Lessa Household affected : 0 Population affected : 0 | 0,,19-08-2022
