,erosion,District,Details,Date
0,,Biswanath,Halem - Paken | Mild erosion observed at Paken area on R/B of river Brahmaputra since 06/06/22 to today 09-06-2022. Length 1400m | 0,09-06-2022
1,,Dhubri,"Agamoni - Village Borobalarchar under Uttar Maragadadhar GP. | • Name of the village: Borobalarchar under Uttar Maragadadhar GP. • Name of River: Gangadhar. • Date of Incident: 6th June’2022 to 9th June’2022. • Time: 1.00 PM. • GPS Co-ordinates: Lat: 26.237469, Long: 89.838106 • Land: 1B-4K-10L (Agricultural Land) (approx.). • Population and household damage: No damage till date. | 0",09-06-2022
2,,Dibrugarh,"Dibrugarh West - Thangaon | As per report received from Executive Engineer, WR Division on 08.06.2022 that damage has been observed at Thangaon area Right Bank of River Burhidehing under Dibrugarh West Revenue Circle pertaining to Dibrugarh W.R. Division. Name of Dyke: Extension of Tengakhat Bund R/B from Bhogamur to Sessamukh. Location Chainage: 13400 m, Lat:-944456.99 Long:-271457.61 | 0",09-06-2022
3,,Kamrup,"Hajo - Vill- Sarubakra (Kahibari) | As per report of SDO WR , Hajo,yesterday i.e 08/06/2022 erosion occurred at Hajo Suti R/B embankment near Ch. 2900m. Visited with WR Hajo staff and Gaonpradhan . Approximately eroded 120 m | 0",09-06-2022
4,,Sonitpur,"Tezpur - Tinikhoria Chapori | Dated: 09/06/2022. As reported by Water Resource Department, Active Bank Erosion is observed at Tinikhoria Chapori under Bihaguri mouza on the R/B of the Brahmaputra river. Length 600 m. (erosion is within the same stretch as reported earlier on 01/06/2022, 02/06/2022, 03/06/2022 & 04/06/2022). | 0",09-06-2022
5,,South Salmara,"Mankachar - Berabhanga Pt-I | As per report submitted Water Rescues Department Berabhanga Pt-I river side area erosion due to Brahmaputra on 09/06/22. Appx- Length- 1500M, Berath-15 M. | 0",09-06-2022
6,,Tinsukia,"Doomdooma - 1. Village: No. 1 Kordoiguri(Darjijan), 2. Village : No. 2 Kordoiguri ( Simoluguri Satra ). | 1. River Bank erosion is being observed at No. 1 Kordoiguri (Darjijan)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 09/06/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 400 m in length.( Long: 95.450531, Lati: 27.651217), population affected 37. 2. River Bank erosion is being observed at No.2 Kordoiguri (Simoluguri Satra)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 09/06/2022. As per information received from concerned Lot Mandal and WR department officials, the affected stretch is about 460 m in length.( Long: 95..4505 , Lati: 27.65196) | 0",09-06-2022
7,,Udalguri,Kalaigaon - Dolagrant | Erosion continues and further deteriorated from last year at Village Dalagrant on 09/06/2022 in the R/B of river Nanoi covering a length of around 620 meters. | 60,09-06-2022
