,erosion,District,Details,Date
0,,Barpeta,"Sarthebari - Balapara | Balapara to Bhaktardoba bajar connecting PWD Road eroded by Kaldia river at near Abbash Ali house to Jiyaur Rahman house approx. 200 m. (Reported by LM, 31.05.2022 ) | 0,  Chenga - Barvitha | Approx. 45 bighas agricultural land eroded by the river Brahmaputra. Reported by concerned Lot Mandal on 1.06.2022 | 0",01-06-2022
1,,Biswanath,"Biswanath - Singimari | Bank Erosion is observed at Singimari area of river Brahmaputra as per report from WRD, Tezpur on 01.06.2022 | 0,  Halem - Paken | As reported by Water Resources, Gohpur, mild erosion observed at Paken area on R/B of river Brahmaputra from 31/05/2022 by 1400m | 0",01-06-2022
2,,Dhubri,"Dhubri - Kalapakani Pt-I | Erosion is going(by the river Brahmaputra) at village Kalapakani Pt-I,As per the field verification w.e.f 28/5/22 to 01/06/22 it is seen that till now 5 nos of family has been affected (total area = 12Bigha-2Katha-15Lessa)and they have shifted their houses to another place. No situation has arise for opening of any relief Camp. | 26",01-06-2022
3,,Hojai,"Hojai - Village Kenduguri Mouza Jugijan Gaon Panchayat Rajbari | Erosion reported at village Kenduguri , eroded area 1 katha 10 lessa , PP No 33 Dag no 121 Land status Myadi (PP) land dated 01/06/2022 | 10",01-06-2022
4,,Sonitpur,"Tezpur - Garsingha Bihiya, Tinikhoria | Dated: 01/06/2022. As reported by Water Resource Department erosion is observed on the R/Bank of the Jiabharali River at Garsingia Bihiya gaon under Mahabhairab Mouza. A stretch of 500 m (including 200 m as reported on 24/05/2022) has been wash way due to erosion. Dated: 01/06/2022.. As reported by Water Resource Department erosion is observed on the R/Bank of the Brahmaputra River at Tinikhoria under Bihaguri Mouza. A stretch of 400 m has been wash way due to erosion. Lat: 26.630706 Long: 92.685582. | 0",01-06-2022
5,,Tinsukia,"Doomdooma - 1. Village : No. 3 Kordoiguri ( Goriyating ), 2. Village: No. 1 Kordoiguri(Darjijan), 3. Village : No. 2 Kordoiguri ( Simoluguri Satra ). | 1. River Bank erosion is being observed at No. 3 Kordoiguri on the left Bank of River Brahmaputra (Ananta Nallah)since 02/04/2022 till 01/06/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 350 m in length.( Long: 95.468184, Lati: 27.650410), population affected 122. 2. River Bank erosion is being observed at No. 1 Kordoiguri (Dorzijan)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 01/06/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 400 m in length.( Long: 95.450531, Lati: 27.651217), population affected 37. 3. River Bank erosion is being observed at No.2 Kordoiguri (Simoluguri Satra)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 01/06/2022. As per information received from concerned Lot Mandal and WR department officials, the affected stretch is about 450 m in length.( Long: 95..4505 , Lati: 27.65196) | 0",01-06-2022
6,,Udalguri,Udalguri - Kathalguri (Adibasi Chuba) | Erosion Occured on the R/B from river Golandi at Kathaguri (Adibasi Chuba) village around 454m on 01.6.2022. | 0,01-06-2022
