,erosion,District,Details,Date
0,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Nachankuri no 3(Temp.Shelter) Male=41 Female=48 Child=73 Total=162(Latitude=26.458454 Longitude=90.662741)Medical Team- 2 Nos. date- 22.07.2022. on GR distribution :- Rice=27.342 qtl, M.Dal=5.026qtl, M.Oil=150.78Ltr. Salt=1.5078 qtl.date-22.07.2022 | 880,  Srijangram - erosion occurred from 18.06.2022 to 08.07.2022Santoshpur part II | Due to erosion w.e.f occurred w.e.f 18.06.2022 till 08.07.2022 one relief camp is still in operation namely Santoshpur part II MV School.inmates :156 nos.(M-54 F-50 Ch-52) Rice -5.684 Qt Dal -1.099 Qt Salt-0.3237 Qt M.Oil :32.97 Litre, Medical Team-3, date-22.07.2022 | 156",22-07-2022
1,,Nagaon,Kampur - Bakulaguri | Severe erosion at Bakulaguri Road 2050m to 2250 m on Charaihagi to Dakhin Changchaki Road at Bakulaguri portion on dated 21.07.2022. The Road belongs to PWD Raha Territorial Road Division. | 0,22-07-2022
2,,Nalbari,"Paschim Nalbari - Khakhrishal | Road from Khakhrishal Public Namghar to Baishya Chuburi, road surface eroded and damaged. Information received from PWRD department on 21/07/2022. | 0",22-07-2022
