,erosion,District,Details,Date
0,,Bongaigaon,"Manikpur - Bashbari part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Nachankuri no 3(Temp.Shelter) Male=41 Female=48 Child=73 Total=162(Latitude=26.458454 Longitude=90.662741)Medical Team- 2 Nos. date- 23.07.2022. on GR distribution :- Egg=384 Nos, Amul taza=576 pkts, Sanitary Pad=75 pkts, Mother Horlicks=6 pkts.date-23.07.2022 | 880,  Srijangram - Santoshpur part II (26.316175 90.746723) Tinkonia part I (26.240515 90.652965) Dhalagasa (26.318094 90.764078) and Mahanpur (26.228841 90.610949) | Erosion has been going on since yesterday at the above mentioned locations. Due to Erosion (As reported by Local people /LM) 9 nos. of houses at Santoshpur part II Length-800 mtrs. river bank of Aie , 2 number of houses at Tinkonia Part I Length-500 mtrs. river bank of Brahmaputra-Manas, 2 nos. of houses at Dhalagasa Length- 300 mtrs. river bank of Manas and 2 nos. of houses at Mahanpur part II Length-1 k.m. river bank of Brahmaputra-Manas got damaged . One relief camp is still in operation namely Santoshpur part II MV School (Male -54 Female-50 Children -52) Date-23.07.2022 | 238",23-07-2022
1,,Lakhimpur,"Bihpuria - No. 1 Aunibari and Pava Vekeli area | Active erosion observed at the L/B of Subansiri river near No. 1 Aunibari and Pava Vekeli area. About 150m and 200m of land have been eroded as reported by officials of WRD, Bihpuria SD on 23rd July 2022 | 0",23-07-2022
2,,Morigaon,"Mayong - Garubandha and Gagalmari | Garubandha length of damage -3500m lat: 26.172'71N long: 92.440.92"". Gagalmari, length of damage - 2000mts lat: 26.181'54""N long: 92.813'51""E as reported by AEE WRD Morigaon on 23/07/22 | 0",23-07-2022
