,erosion,District,Details,Date
0,,Barpeta,"Baghbar - Dharmapur Nc village | land erosion is going on at Dharmapur NC village by the river Brahmaputra, approx. 200 bighas land are eroded.,LM REPORT. DATE-15-7-2022 | 50",16-07-2022
1,,Biswanath,Biswanath - Diring Pathar Area | Severe bank erosion is continuing at Diring Pathar area. Interrupted road communication. on 16.07.2022 | 0,16-07-2022
2,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Nachankuri no 3(Temp.Shelter) Male=41 Female=48 Child=73 Total=162(Latitude=26.458454 Longitude=90.662741)Medical Team- 2 Nos. date- 16.07.2022 | 880,  Srijangram - no erosion has been reported ... | Due to erosion happened w.e.f 18.06.2022 till 08.07.2022 2 camps and 2 temporary shelters are still in operation. 1. Bharalipara LPS inmates:34 nos. 2. Santoshpur part II MV School.inmates :156 nos. 3. Dubachuri Part I Embankment . inmates :57 nos. and Jopea Boroichala Temporary shelter.inmates:110, Medical Team-3 | 357",16-07-2022
3,,Golaghat,Khumtai - Un embankment portion of river Gelabeel at Rangamati area. | At upstream of Gelabeel RCC bridge on left bank. Length-320m. Date-16/07/2022 | 0,16-07-2022
4,,Tamulpur,"Tamulpur - Vill- Barkhopa, vill- Dolongpar | As report received on dated 16/07/2022 erosion on L/B of river Motanga affected length 650m. (Lati-26.5938, Longi- 91.4997). As report received on dated 16/07/2022 erosion on right bank of river Motanga affected length 450m. (Lati- 26.6452, longi- 91.5898) | 0",16-07-2022
