,erosion,District,Details,Date
0,,Biswanath,"Naduar RC part - 2. NO Bhojmari | Severe bank erosion at 2. no Bhojmari area on right bank of river Brahmaputra, length= 800m on 11-06-2022 | 0",11-06-2022
1,,Hailakandi,"Algapur - Kalinagar Pt-3, near Katakhal Police Out Post, L/B of river Barak under Algapur Revenue Circle dtd. 08-06-2022 | Vertical settlement along with river erosion touching the toe of the embankment / eroded embankment and is progressing further. During draw down stage of river Barak. Damage report as submitted by Water Resource Division, Hailakandi | 20000",11-06-2022
2,,Morigaon,"Laharighat - Leruamukh ,Goroimari , Borchapori & Bhajakhaiti | As per report received from Water Resources Dept on 11-6-22, erosion occurred in Leruamukh ,Goroimari , Borchapori & Bhajakhaiti with max erosion at Leruamukh of 4m, goroimari 0m , Borchapori 2m & Bhajakhaiti 2m respectively. | 0",11-06-2022
3,,Sonitpur,Chariduar - MOLAN GAON CHARIDUARREVENUE CIRCLE | LAND ERODED AT MOLANGAON VILLAGE UNDER CHARIDUA RVENUE REVENUE CIRCLE lENGTH 50 M DTD 11/06/2022 | 0,11-06-2022
4,,Tinsukia,"Doomdooma - 1. Village: No. 1 Kordoiguri(Darjijan), 2. Village : No. 2 Kordoiguri ( Simoluguri Satra ). | 1. River Bank erosion is being observed at No. 1 Kordoiguri (Dorjijan)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 11/06/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 410 m in length.( Long: 95.450531, Lati: 27.651217), population affected 37. 2. River Bank erosion is being observed at No.2 Kordoiguri (Simoluguri Satra)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 11/06/2022. As per information received from concerned Lot Mandal and WR department officials, the affected stretch is about 462 m in length.( Long: 95..4505 , Lati: 27.65196) | 0",11-06-2022
