,erosion,District,Details,Date
0,,Biswanath,Halem - Paken | Mild erosion observed at Paken area on R/B of river Brahmaputra since 06/06/22 by length 1400m | 0,07-06-2022
1,,Dhemaji,Jonai - On 06/06/2022 at Buria Chapori under Mesaki chapori Revenue Village approx. 10 hectare of government land got eroded due to siang river affecting approximately 270 people | As report received from Lot Mandal & Gaon Pradhan as on 06/06/2022 at Buria Chapori under Mesaki Chapori Revenue Village approx. 10 hectare of government land got eroded due to Siang River affecting approximately 270 people. | 270,07-06-2022
2,,South Salmara,Mankachar - Berabhanga Pt-I | As repot submitted Water Resource Department Berabhanga Pt-I river side erosion due to Brahmaputra river on 07-06-2022.Appx- Lanth-1500M and Berath-12M. | 0,07-06-2022
3,,Tinsukia,"Doomdooma - 1. Village: No. 1 Kordoiguri(Darjijan), 2. Village : No. 2 Kordoiguri ( Simoluguri Satra ). | 1. River Bank erosion is being observed at No. 1 Kordoiguri (Darzijan)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 07/06/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 400 m in length.( Long: 95.450531, Lati: 27.651217), population affected 37. 2. River Bank erosion is being observed at No.2 Kordoiguri (Simoluguri Satra)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 07/06/2022. As per information received from concerned Lot Mandal and WR department officials, the affected stretch is about 460 m in length.( Long: 95..4505 , Lati: 27.65196) | 0",07-06-2022
4,,Udalguri,"Kalaigaon - No 2 Kalaigaon | Severe erosion occurred at village No 2 Kalaigaon near Adarshagaon LP School on 07/06/2022 due to heavy current of the river in the R/B of the river covering a length of around 100 meters. | 0,  Mazbat - Murkati village | severe erosion occurred at village Murkati near Siv Mandir on 6/6/2022 due to Goldanga river. Length- 200m(Approx) | 200",07-06-2022
