,erosion,District,Details,Date
0,,Bongaigaon,"Manikpur - Nachankuri no 3 | Erosion of around 300 mtr. at Nachankuri no 3. dated 30.09.2022 | 0,  Srijangram - Gobindaapur Tinkonia Road | Erosion take place on the road by the river Brahmaputra at ch 1700m to ch 1760 m. as per report received from PWRD, Bongaigaon date 30.09.2022 | 0",30-09-2022
1,,Goalpara,Balijana - Birshing Holonga Char Part 1 | Date of Occurrence - 28.09.2022. Reach length 3Km and erosion depth 470m. Information received from WR Department on 30.09.2022 | 0,30-09-2022
2,,Morigaon,"Laharighat - Leruamukh | As per report of the Water Resources Dept on 30-09-2022, erosion is observed in Leruamukh with max of 2 m | 0",30-09-2022
