,erosion,District,Details,Date
0,,Barpeta,"Sarthebari - Naligaon | The Panchyat Bundh of Kaldia River eroded at near Bhaktardoba Bajar to in front of Sanu Miya House to Khaiman Nessa house approx. 70 m. ( reported by LM, 03.06.2022) | 0",03-06-2022
1,,Kamrup,"Rangia - Vill - Gurkuchi ( Gogmalasa) and vill- Pitambar Hatbajali | As the water level of river Baralia has fallen, river bank has slumped down for a stretch of 10-20 meters at vill Gurkuchi and Pitambar Hatbajali in the right bank of river Baralia on 02/06/2022 as per report of AE, WRD, Rangia | 0",03-06-2022
2,,Sivasagar,"Sivsagar - Bhatibon Gaon | Sloughing and river bank erosion has been observed on 01-06--2022 due to heavy rainfall and raise of water level of Dikhow river at L/b of Dikhow River at Bhatibongaon under Sivasagar Revenue Circle . As per report received drom WR department , Sivasagar. | 0",03-06-2022
3,,Sonitpur,"Tezpur - Garsingha Bihiya, Tinikhoria Chapori | Dated: 03/06/2022. As reported by Water Resource Department heavy erosion is observed on the R/Bank of the Jiabharali River at Garsingia Bihiya gaon under Mahabhairab Mouza. A stretch of 800 m (including stretch as reported earlier on 24/05/2022 & 01/06/2022) has been wash way due to erosion. Dated: 03/06/2022. As reported by Water Resource Department, Active Bank Erosion is observed at Tinikhoria Chapori under Bihaguri mouza on the R/B of river Brahmaputra. Length 600 m.(including stretch as reported on 01/06/2022 02/06/2022). Lat: 26.630706 Long: 92.685582 | 0",03-06-2022
4,,Tinsukia,"Doomdooma - 1. Village: No. 1 Kordoiguri(Darjijan), 2. Village : No. 2 Kordoiguri ( Simoluguri Satra ). | 1. River Bank erosion is being observed at No. 1 Kordoiguri (Dorzijan)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 03/06/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 400 m in length.( Long: 95.450531, Lati: 27.651217), population affected 37. 2. River Bank erosion is being observed at No.2 Kordoiguri (Simoluguri Satra)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 03/06/2022. As per information received from concerned Lot Mandal and WR department officials, the affected stretch is about 460 m in length.( Long: 95..4505 , Lati: 27.65196) | 0",03-06-2022
5,,Udalguri,"Mazbat - No.1 Rangapani | Erosion occurred on L/B of river Dhansiri on 1/6/2022 of Length- 320m | 250,  Udalguri - No. 1 Ekrabari | Erosion at No. 1 Ekrabari village on the R/B of Kakalbangha river around 100m on 02.06.2022. | 0",03-06-2022
