,erosion,District,Details,Date
0,,Barpeta,"Kalgachia - 1. Kharballi vill | As per report received from concerned LM on 28/07/22, total 1 no of kutcha house is fully eroded in Kharballi vill on 27/07/22, land eroded- 0B-1K-00L | 5",28-07-2022
1,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Medical Team- 2 Nos. date- 28.07.2022. | 718",28-07-2022
2,,Morigaon,"Laharighat - Borchapori | As per report received from the water resources dept on 28/07/2022, erosion is observed in Borchapori with maximum erosion of 2 m . | 0",28-07-2022
