,erosion,District,Details,Date
0,,Sonitpur,"Tezpur - Tinikhoria Chapori | Dated: 02/06/2022. As reported by Water Resource Department, Active Bank Erosion is observed at Tinikhoria Chapori under Bihaguri mouza on the R/B of river Brahmaputra. Length 600 m. (including 400 m reported on 01/06/2022). | 0",02-06-2022
1,,Tinsukia,"Doomdooma - 1. Village: No. 1 Kordoiguri(Darjijan), 2. Village : No. 2 Kordoiguri ( Simoluguri Satra ). | 1. River Bank erosion is being observed at No. 1 Kordoiguri (Dorzijan)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 02/06/2022. As per information received from concerned Lot Mandal and WR department officials the affected stretch is about 400 m in length.( Long: 95.450531, Lati: 27.651217), population affected 37. 2. River Bank erosion is being observed at No.2 Kordoiguri (Simoluguri Satra)on the left Bank of River Brahmaputra (Ananta Nallah) since 19/05/2022 till 02/06/2022. As per information received from concerned Lot Mandal and WR department officials, the affected stretch is about 460 m in length.( Long: 95..4505 , Lati: 27.65196) | 0",02-06-2022
2,,Udalguri,Udalguri - 1. Sastrapara (Kolbari) 2. Rangagora (Odalbil) | 1 Severe Bank Erosion on the left bank by Mora Chandana river at Sastrapara (Kolbari) village near Kolbari LPS around 160m on 01.06.2022. GPS - Lat - 26.673387 Long - 92.020865. 2. Gully Erosion at Rangagora (Odalbil) village around 10m on 01.06.2022. GPS - Lat - 26.672652 Long - 92.114855. | 0,02-06-2022
