,erosion,District,Details,Date
0,,Bongaigaon,"Manikpur - Bashbari Part 2 | River aie Erosion took place around 1300 mtr. On bashbari pt I I w.e.f 17/06/2022 to 30/06/2022. Due to erosion One (1) Nos of Relief camp opened in Tilpukhuri ME Madrasa ,Male=45 Female=50 Child=30 Pregnant=0 Disability=0Total=125(Latitude-26.39971 Longitude-90.753438) since 17.06.2022 to till date 01.07.2022/Total Inmates-125. Medical Team- 1 Nos. Date- 22.09.2022, Total Population-125 till date. | 0",22-09-2022
1,,Dibrugarh,"Dibrugarh East - MOHONAGHAT DOWNSTREAM | As per reported by Water Resource Deptt. on 21-09-2022 rapid erosion seen at the downstream of Mohonaghat and severe bank damages seen. 50 m at left bank of Brahmaputra is eroded. GPS Coordinates are Start Lat - 27°28'13.05"" N and Longitude - 94°52'53.50""E and End Latitude 27°28'13.05""N & Longitude- 94°52'52.57"" E | 0",22-09-2022
2,,Morigaon,"Laharighat - Leruamukh | As per report of the Water Resources Dept on 22-09-2022, erosion is observed in Leruamukh with maximum of 3 m. | 0",22-09-2022
