,erosion,District,Details,Date
0,,Biswanath,"Naduar RC part - No-2 Bhojmari | As per report submitted by W.R. on dated 20/07/2022, active bank erosion was observed at downstream of No-2 Bhojmari area of river Brahmaputra. | 0",21-07-2022
1,,Bongaigaon,"Manikpur - Bashbari Part 2 | Erosion of around 1300 mtr. had occurred w.e..f 17/06/2022 to 30/06/2022.Two (2) Nos of Relief camp opened due to the said erosion (1) Tilpukhuri ME Madrasa ,Male=179 Female=165 Child=124 Pregnant=1 Disability=1 Total=470(Latitude-26.39971 Longitude-90.753438) (2)3 no. Bashbari LP School, Male=86 Female=83 Child=77 Pregnant=2 Total=248(Latitude-26.426476 Longitude-90.759589) since 17.06.2022 to till date 01.07.2022/Total Inmates 718. Nachankuri no 3(Temp.Shelter) Male=41 Female=48 Child=73 Total=162(Latitude=26.458454 Longitude=90.662741)Medical Team- 2 Nos. date- 21.07.2022 | 880, Srijangram - erosion had occurred at Santoshpur part II w.e.f 18.06.2022 till 08.07.2022 | Due to erosion w.e.f occurred w.e.f 18.06.2022 till 08.07.2022 one relief camp is still in operation namely Santoshpur part II MV School.inmates :156 nos.(M-54 F-50 Ch-52) Medical Team-3 Nos date- 21.07.2022 | 156",21-07-2022
2,,Morigaon,"Laharighat - Leruamukh | As per report of water resources dept on 21/07/2022, erosion is observed in Leruamukh with a max of 1 m . | 0",21-07-2022
3,,Nagaon,Kampur - Tetelisara to Kalaikhuwa Road | Tetelisara to Kalaikhowa Road cum embankment eroded near Pachim Tetelisara 3 No Irrigation Pump on dated 20.07.2022. The Road belongs to Barhampur Territorial Road Sub Division. | 0,21-07-2022
4,,Tinsukia,"Sadiya - 1. Koilabasti | 1. Active erosion is reported from Koilabasti area by Kundil river since 18/07/2022 till 21/07/2022. As per report received from the WR department and concerned Gaon Pradhan, the stretch area is 30m. | 0",21-07-2022
