,erosion,District,Details,,,,,,,,Date
0,,Bongaigaon,"Manikpur - Bashbari Part 2 | River aie Erosion took place around 1300 mtr. On bashbari pt I I w.e.f 17/06/2022 to 30/06/2022. Due to erosion One (1) Nos of Relief camp opened in Tilpukhuri ME Madrasa ,Male=45 Female=50 Child=30 Pregnant=0 Disability=0Total=125(Latitude-26.39971 Longitude-90.753438) since 17.06.2022 to till date 01.07.2022/Total Inmates-125. Medical Team- 1 Nos. Date- 14.09.2022, Total Population-125 till date. | 0",,,,,,,,14-09-2022
1,,Dibrugarh,"Dibrugarh East - BANK DAMAGE AT IWT CAMPUS AT NAGAGHOOLIE AREA | SEVERE BANKDAMAGE AT RIVER BRAHMAPUTRA HAS BEEN OBSERVED AT THE IWT CAMPUS AS ON 13-09-2022 A REPORTED BY WATER RESOURCE DEPTT. DAMAGE LENGTH IS 500 MTRS. CO-ORDINATES ARE - 27.31'32.48"" N 95.0'39.57"" E TO 27.31'26.46"" N 95.0'20.43"" E | 0",,,,,,,,14-09-2022
2,,Karimganj,"(Karimganj) At District - Ratanpur - Bharibond Road, 250 meters (Approx.). | As per report of Asstt. E. E. , PWRD, Karimganj South T.R. sub-Divn., Nilambazar forwarded by C.O., Nilambazar Revenue Circle, dtd. 09-09-2022 , erosion (250m approx.) was reported at Bharibond village on 09-06-2022 under Nilambazar Rev. Circle. | 0",,,,,,,,14-09-2022
3,,Morigaon,"Laharighat - Bhajakhaiti Gaon | As per report of the Water Resources Dept on 14-09-2022, erosion is observed in Bhajaikhaiti Gaon with maximum erosion of 3 m . | 0",,,,,,,,14-09-2022
4,,Nagaon,"Dhing - BIRINGABARI RETIREMENT EMBANKMENT AT GATIKORA AREA | Bank erosion continued at Muwamari area near Biringabari Retirement embankment. Restoration work is going on to protect the embankment. As per the report received from Section Officer, Dhing II, Nagaon Water Resource Division. Dated 13.09.2022 | 0",,,,,,,,14-09-2022
