,erosion,District,Details,,,,,,,Date
0,,Bongaigaon,"Manikpur - Bashbari Part 2 | River aie Erosion took place around 1300 mtr. On bashbari pt I I w.e.f 17/06/2022 to 30/06/2022. Due to erosion One (1) Nos of Relief camp opened in Tilpukhuri ME Madrasa ,Male=45 Female=50 Child=30 Pregnant=0 Disability=0Total=125(Latitude-26.39971 Longitude-90.753438) since 17.06.2022 to till date 01.07.2022/Total Inmates-125. Medical Team- 1 Nos. Date- 24.09.2022, Total Population-125 till date. | 0",,,,,,,24-09-2022
1,,Lakhimpur,"Kadam - Bodhakara village, Haridas area on right bank of the River Subansiri informed by Asst. Engineer, WRD, NL Division on 23/09/2022 | Eroded area approximately 1 Hect. | 0",,,,,,,24-09-2022
2,,Morigaon,"Laharighat - Leruamukh | As per report of Water Resources Dept on 24-09-22, erosion is observed in Leruamukh with maximum of 3 m. | 0",,,,,,,24-09-2022
