district,revenue_ci,date,crop_area_affected
31.08.2023,Lakhimpur,Dhakuakhana,13
31.08.2023,Lakhimpur,North,0
31.08.2023,Lakhimpur,Bihpuria,0
31.08.2023,Majuli,Majuli,4247
31.08.2023,Majuli,Ujani,443
31.08.2023,Morigaon,Mayong,2500
31.08.2023,Morigaon,Bhuragaon,143
31.08.2023,Nagaon,Samaguri,23
31.08.2023,Nagaon,Dhing,211
31.08.2023,Nagaon,Kaliabor,785
31.08.2023,Nalbari,Barbhag,400
31.08.2023,Nalbari,Barkhetri,30
31.08.2023,Sivasagar,Nazira,0
31.08.2023,Sivasagar,Sivsagar,900
31.08.2023,Sonitpur,Tezpur,865
31.08.2023,Sonitpur,Dhekiajuli,0
19.08.2023,Dibrugarh,Dibrugarh,23
19.08.2023,Sivasagar,Sivsagar,1978
19.08.2023,Sonitpur,Chariduar,298
17.08.2023,Dhemaji,Jonai,195
17.08.2023,Dibrugarh,Dibrugarh,0
17.08.2023,Jorhat,Teok,26
17.08.2023,Sivasagar,Sivsagar,1750
17.08.2023,Sivasagar,Nazira,63
17.08.2023,Sivasagar,Amguri,13
23.08.2023,Dhemaji,Jonai,747
23.08.2023,Dhemaji,Gogamukh,990
23.08.2023,Dhemaji,Dhemaji,140
23.08.2023,Dhemaji,Sissiborgaon,105
23.08.2023,Lakhimpur,Subansiri,175
23.08.2023,Sonitpur,Chariduar,0
12.08.2023,Darrang,Sipajhar,0
12.08.2023,Dhemaji,Gogamukh,50
12.08.2023,Dhemaji,Dhemaji,26
12.08.2023,Dhemaji,Sissiborgaon,70
12.08.2023,Dhemaji,Jonai,1953
12.08.2023,Dibrugarh,Tingkhong,23
12.08.2023,Dibrugarh,Moran,104
12.08.2023,Dibrugarh,Naharkatia,555
12.08.2023,Dibrugarh,Dibrugarh,1200
12.08.2023,Dibrugarh,Dibrugarh,238
12.08.2023,Golaghat,Dergaon,18
12.08.2023,Golaghat,Sarupathar,5
12.08.2023,Golaghat,Golaghat,40
12.08.2023,Golaghat,Bokakhat,210
12.08.2023,Sivasagar,Nazira,380
12.08.2023,Sivasagar,Sivsagar,890
12.08.2023,Sivasagar,Amguri,102
04.08.2023,Dhemaji,Dhemaji,16
04.08.2023,Dhemaji,Jonai,21
04.08.2023,Dibrugarh,Dibrugarh,0
07.08.2023,Dhemaji,Jonai,132
07.08.2023,Dhemaji,Sissiborgaon,20
07.08.2023,Dibrugarh,Chabua,0
09.08.2023,Dhemaji,Sissiborgaon,35
09.08.2023,Dhemaji,Jonai,50
09.08.2023,Dibrugarh,Tengakhat,0
09.08.2023,Dibrugarh,Naharkatia,359
09.08.2023,Dibrugarh,Chabua,0
09.08.2023,Dibrugarh,Dibrugarh,0
09.08.2023,Dibrugarh,Dibrugarh,707
09.08.2023,Golaghat,Sarupathar,5
09.08.2023,Golaghat,Bokakhat,20
09.08.2023,Jorhat,Teok,0
09.08.2023,Sivasagar,Sivsagar,330
09.08.2023,Sivasagar,Nazira,0
09.08.2023,Sivasagar,Amguri,0
06.08.2023,Dhemaji,Dhemaji,22
06.08.2023,Dhemaji,Sissiborgaon,25
06.08.2023,Dhemaji,Jonai,105
21.08.2023,Biswanath,Biswanath,0
21.08.2023,Dhemaji,Dhemaji,31
21.08.2023,Dhemaji,Sissiborgaon,40
21.08.2023,Jorhat,Teok,94
11.08.2023,Charaideo,Sonari,41
11.08.2023,Darrang,Sipajhar,0
11.08.2023,Dhemaji,Gogamukh,50
11.08.2023,Dhemaji,Sissiborgaon,80
11.08.2023,Dhemaji,Dhemaji,8
11.08.2023,Dhemaji,Jonai,334
11.08.2023,Dibrugarh,Moran,28
11.08.2023,Dibrugarh,Dibrugarh,1034
11.08.2023,Dibrugarh,Dibrugarh,0
11.08.2023,Dibrugarh,Naharkatia,524
11.08.2023,Golaghat,Golaghat,50
11.08.2023,Golaghat,Sarupathar,5
11.08.2023,Golaghat,Bokakhat,214
11.08.2023,Jorhat,Teok,0
11.08.2023,Sivasagar,Sivsagar,630
11.08.2023,Sivasagar,Sonari,76
11.08.2023,Sivasagar,Amguri,43
11.08.2023,Sivasagar,Nazira,0
13.08.2023,Chirang,Bengtal,0
13.08.2023,Chirang,Sidli,0
13.08.2023,Darrang,Sipajhar,0
13.08.2023,Dhemaji,Gogamukh,50
13.08.2023,Dhemaji,Sissiborgaon,75
13.08.2023,Dhemaji,Dhemaji,14
13.08.2023,Dhemaji,Jonai,2205
13.08.2023,Dibrugarh,Moran,125
13.08.2023,Dibrugarh,Dibrugarh,1347
13.08.2023,Dibrugarh,Tingkhong,13
13.08.2023,Dibrugarh,Dibrugarh,36
13.08.2023,Dibrugarh,Naharkatia,4
13.08.2023,Golaghat,Sarupathar,5
13.08.2023,Golaghat,Golaghat,20
13.08.2023,Golaghat,Bokakhat,205
13.08.2023,Kokrajhar,Dotma,0
13.08.2023,Sivasagar,Sivsagar,1100
13.08.2023,Sivasagar,Nazira,380
13.08.2023,Sivasagar,Amguri,91
13.08.2023,Sivasagar,Sonari,49
13.08.2023,Sonitpur,Chariduar,414
20.08.2023,Biswanath,Biswanath,5
20.08.2023,Dibrugarh,Chabua,6
20.08.2023,Sivasagar,Sivsagar,2000
28.08.2023,Biswanath,Biswanath,7
28.08.2023,Biswanath,Halem,260
28.08.2023,Biswanath,Gohpur,96
28.08.2023,Chirang,Bijni,0
28.08.2023,Chirang,Bengtal,0
28.08.2023,Chirang,Sidli,0
28.08.2023,Darrang,Dalgaon,84
28.08.2023,Darrang,Mangaldoi,0
28.08.2023,Darrang,Sipajhar,0
28.08.2023,Dhemaji,Jonai,90
28.08.2023,Dhemaji,Dhemaji,62
28.08.2023,Dhemaji,Gogamukh,200
28.08.2023,Dhemaji,Sissiborgaon,115
28.08.2023,Dhubri,Agamoni,0
28.08.2023,Dhubri,Chapar,0
28.08.2023,Dibrugarh,Chabua,261
28.08.2023,Dibrugarh,Dibrugarh,135
28.08.2023,Dibrugarh,Dibrugarh,0
28.08.2023,Golaghat,Bokakhat,68
28.08.2023,Golaghat,Khumtai,251
28.08.2023,Golaghat,Dergaon,75
28.08.2023,Jorhat,Jorhat,0
28.08.2023,Lakhimpur,Subansiri,265
28.08.2023,Lakhimpur,Narayanpur,456
28.08.2023,Lakhimpur,North,150
28.08.2023,Lakhimpur,Bihpuria,168
28.08.2023,Lakhimpur,Dhakuakhana,0
28.08.2023,Lakhimpur,Nowboicha,23
28.08.2023,Majuli,Majuli,3451
28.08.2023,Majuli,Ujani,179
28.08.2023,Morigaon,Mayong,205
28.08.2023,Nagaon,Samaguri,23
28.08.2023,Nalbari,Banekuchi,95
28.08.2023,Sivasagar,Sivsagar,256
28.08.2023,Sivasagar,Demow,110
28.08.2023,Sonitpur,Tezpur,745
28.08.2023,Sonitpur,Chariduar,14
28.08.2023,Sonitpur,Thelamara,21
28.08.2023,Tamulpur,Goreswar,0
28.08.2023,Tamulpur,Tamulpur,133
28.08.2023,Udalguri,Kalaigaon,86
25.08.2023,Chirang,Bengtal,0
25.08.2023,Chirang,Sidli,0
25.08.2023,Dhemaji,Jonai,134
25.08.2023,Dhemaji,Gogamukh,450
25.08.2023,Dhemaji,Dhemaji,75
25.08.2023,Dhemaji,Sissiborgaon,90
25.08.2023,Kokrajhar,Bagribari,22
22.08.2023,Biswanath,Biswanath,0
22.08.2023,Dhemaji,Gogamukh,450
22.08.2023,Dhemaji,Jonai,913
22.08.2023,Dhemaji,Dhemaji,45
22.08.2023,Dhemaji,Sissiborgaon,108
22.08.2023,Lakhimpur,Subansiri,146
22.08.2023,Lakhimpur,Kadam,10
30.08.2023,Barpeta,Baghbar,51
30.08.2023,Biswanath,Biswanath,7
30.08.2023,Biswanath,Halem,859
30.08.2023,Biswanath,Gohpur,169
30.08.2023,Chirang,Bijni,0
30.08.2023,Chirang,Bengtal,1
30.08.2023,Chirang,Sidli,0
30.08.2023,Darrang,Dalgaon,387
30.08.2023,Darrang,Mangaldoi,775
30.08.2023,Darrang,Sipajhar,5289
30.08.2023,Darrang,Pub,60
30.08.2023,Darrang,Patharighat,0
30.08.2023,Dhemaji,Jonai,105
30.08.2023,Dhemaji,Sissiborgaon,105
30.08.2023,Dhubri,Agamoni,0
30.08.2023,Dibrugarh,Moran,0
30.08.2023,Dibrugarh,Chabua,261
30.08.2023,Dibrugarh,Dibrugarh,135
30.08.2023,Dibrugarh,Dibrugarh,0
30.08.2023,Goalpara,Lakhipur,32
30.08.2023,Goalpara,Balijana,83
30.08.2023,Goalpara,Matia,149
30.08.2023,Golaghat,Khumtai,820
30.08.2023,Golaghat,Dergaon,142
30.08.2023,Golaghat,Bokakhat,233
30.08.2023,Jorhat,Jorhat,0
30.08.2023,Jorhat,Teok,0
30.08.2023,Kamrup,Hajo,1952
30.08.2023,Kamrup (M),Chandrapur,0
30.08.2023,Kokrajhar,Kokrajhar,25
30.08.2023,Lakhimpur,North,0
30.08.2023,Lakhimpur,Narayanpur,0
30.08.2023,Lakhimpur,Bihpuria,0
30.08.2023,Lakhimpur,Dhakuakhana,0
30.08.2023,Majuli,Majuli,3338
30.08.2023,Majuli,Ujani,443
30.08.2023,Morigaon,Mayong,3000
30.08.2023,Morigaon,Bhuragaon,59
30.08.2023,Nagaon,Samaguri,24
30.08.2023,Nagaon,Kaliabor,688
30.08.2023,Nalbari,Barbhag,167
30.08.2023,Nalbari,Nalbari,59
30.08.2023,Nalbari,Ghograpar,199
30.08.2023,Nalbari,Banekuchi,85
30.08.2023,Sivasagar,Nazira,0
30.08.2023,Sivasagar,Sivsagar,897
30.08.2023,Sivasagar,Demow,112
30.08.2023,Sonitpur,Tezpur,855
30.08.2023,Sonitpur,Dhekiajuli,0
30.08.2023,Sonitpur,Thelamara,54
30.08.2023,Tamulpur,Goreswar,17
30.08.2023,Udalguri,Harisinga,3
03.08.2023,Dhemaji,Jonai,105
03.08.2023,Dhemaji,Dhemaji,6
03.08.2023,Dibrugarh,Dibrugarh,4
27.08.2023,Biswanath,Halem,27
27.08.2023,Chirang,Bengtal,0
27.08.2023,Dhemaji,Jonai,90
27.08.2023,Dhemaji,Sissiborgaon,110
27.08.2023,Dhemaji,Dhemaji,51
27.08.2023,Dhubri,Agamoni,0
27.08.2023,Dibrugarh,Dibrugarh,0
27.08.2023,Dibrugarh,Chabua,0
27.08.2023,Jorhat,Jorhat,0
27.08.2023,Kokrajhar,Bhawraguri,1
27.08.2023,Kokrajhar,Gossaigaon,0
27.08.2023,Kokrajhar,Bagribari,8
27.08.2023,Lakhimpur,North,0
27.08.2023,Majuli,Majuli,1040
27.08.2023,Majuli,Ujani,121
27.08.2023,Sonitpur,Tezpur,192
27.08.2023,Sonitpur,Chariduar,101
27.08.2023,Sonitpur,Thelamara,10
18.08.2023,Dibrugarh,Dibrugarh,0
18.08.2023,Sivasagar,Sivsagar,1978
18.08.2023,Sivasagar,Nazira,40
10.08.2023,Darrang,Sipajhar,0
10.08.2023,Dhemaji,Jonai,250
10.08.2023,Dhemaji,Dhemaji,16
10.08.2023,Dhemaji,Gogamukh,50
10.08.2023,Dhemaji,Sissiborgaon,80
10.08.2023,Dibrugarh,Tingkhong,8
10.08.2023,Dibrugarh,Moran,5
10.08.2023,Dibrugarh,Dibrugarh,539
10.08.2023,Dibrugarh,Chabua,0
10.08.2023,Dibrugarh,Dibrugarh,0
10.08.2023,Dibrugarh,Naharkatia,405
10.08.2023,Golaghat,Sarupathar,15
10.08.2023,Golaghat,Bokakhat,110
10.08.2023,Jorhat,Teok,0
10.08.2023,Sivasagar,Sivsagar,380
10.08.2023,Sivasagar,Nazira,60
10.08.2023,Sivasagar,Sonari,3
10.08.2023,Sivasagar,Amguri,124
15.08.2023,Charaideo,Sonari,9
15.08.2023,Chirang,Bengtal,0
15.08.2023,Darrang,Sipajhar,0
15.08.2023,Dhemaji,Jonai,1366
15.08.2023,Dibrugarh,Tingkhong,7
15.08.2023,Dibrugarh,Dibrugarh,1369
15.08.2023,Dibrugarh,Moran,43
15.08.2023,Dibrugarh,Dibrugarh,63
15.08.2023,Dibrugarh,Chabua,316
15.08.2023,Golaghat,Sarupathar,5
15.08.2023,Golaghat,Bokakhat,210
15.08.2023,Sivasagar,Sivsagar,1565
15.08.2023,Sivasagar,Nazira,90
15.08.2023,Sivasagar,Amguri,91
15.08.2023,Sonitpur,Tezpur,27
26.08.2023,Chirang,Sidli,0
26.08.2023,Chirang,Bengtal,0
26.08.2023,Dhemaji,Dhemaji,35
26.08.2023,Dhemaji,Sissiborgaon,110
26.08.2023,Dhemaji,Jonai,2221
26.08.2023,Dibrugarh,Dibrugarh,0
26.08.2023,Dibrugarh,Chabua,0
26.08.2023,Lakhimpur,North,140
26.08.2023,Sonitpur,Chariduar,392
26.08.2023,Sonitpur,Thelamara,34
01.09.2023,Barpeta,Chenga,360
01.09.2023,Barpeta,Baghbar,155
01.09.2023,Biswanath,Gohpur,134
01.09.2023,Biswanath,Halem,52
01.09.2023,Chirang,Bijni,0
01.09.2023,Darrang,Mangaldoi,1237
01.09.2023,Darrang,Pub,76
01.09.2023,Darrang,Dalgaon,387
01.09.2023,Darrang,Sipajhar,4882
01.09.2023,Dibrugarh,Chabua,0
01.09.2023,Dibrugarh,Moran,0
01.09.2023,Dibrugarh,Dibrugarh,135
01.09.2023,Goalpara,Rongjuli,153
01.09.2023,Goalpara,Balijana,80
01.09.2023,Goalpara,Lakhipur,575
01.09.2023,Goalpara,Matia,236
01.09.2023,Goalpara,Dudhnoi,10
01.09.2023,Golaghat,Khumtai,664
01.09.2023,Golaghat,Dergaon,142
01.09.2023,Golaghat,Bokakhat,251
01.09.2023,Kamrup,Kamalpur,246
01.09.2023,Kamrup,Nagarbera,274
01.09.2023,Kamrup,Hajo,2700
01.09.2023,Kamrup,Chamaria,627
01.09.2023,Kamrup,Kayan,219
01.09.2023,Kamrup,Rangia,48
01.09.2023,Kamrup (M),Sonapur,103
01.09.2023,Kamrup (M),Chandrapur,14
01.09.2023,Kokrajhar,Kokrajhar,15
01.09.2023,Lakhimpur,Dhakuakhana,13
01.09.2023,Lakhimpur,Bihpuria,0
01.09.2023,Majuli,Majuli,2630
01.09.2023,Majuli,Ujani,269
01.09.2023,Morigaon,Mayong,3000
01.09.2023,Morigaon,Bhuragaon,150
01.09.2023,Morigaon,Morigaon,132
01.09.2023,Nagaon,Samaguri,22
01.09.2023,Nagaon,Dhing,144
01.09.2023,Nagaon,Kaliabor,748
01.09.2023,Nalbari,Barkhetri,30
01.09.2023,Nalbari,Barbhag,124
01.09.2023,Nalbari,Ghograpar,0
01.09.2023,Nalbari,Nalbari,0
01.09.2023,Nalbari,Tihu,0
01.09.2023,Sivasagar,Sivsagar,900
01.09.2023,Sivasagar,Demow,630
01.09.2023,Sonitpur,Tezpur,535
04.09.2023,Darrang,Sipajhar,2731
04.09.2023,Darrang,Pub,70
04.09.2023,Darrang,Mangaldoi,1105
04.09.2023,Darrang,Dalgaon,387
04.09.2023,Goalpara,Balijana,54
04.09.2023,Goalpara,Rongjuli,115
04.09.2023,Goalpara,Lakhipur,298
04.09.2023,Goalpara,Matia,96
04.09.2023,Golaghat,Bokakhat,230
04.09.2023,Kamrup,Kamalpur,487
04.09.2023,Kamrup,Hajo,2100
04.09.2023,Kamrup,Kayan,173
04.09.2023,Kamrup,Rangia,187
04.09.2023,Kamrup (M),Chandrapur,32
04.09.2023,Kamrup (M),Sonapur,31
04.09.2023,Morigaon,Mayong,120
04.09.2023,Morigaon,Morigaon,210
04.09.2023,Nagaon,Kaliabor,372
04.09.2023,Nagaon,Samaguri,7
10.09.2023,Darrang,Sipajhar,1667
06.09.2023,Darrang,Sipajhar,2733
06.09.2023,Golaghat,Bokakhat,125
06.09.2023,Jorhat,Jorhat,103
06.09.2023,Kamrup,Hajo,1800
06.09.2023,Kamrup,Kayan,76
06.09.2023,Kamrup,Kamalpur,403
06.09.2023,Kamrup (M),Chandrapur,32
06.09.2023,Kamrup (M),Sonapur,58
06.09.2023,Nagaon,Kaliabor,75
02.09.2023,Barpeta,Baghbar,101
02.09.2023,Biswanath,Halem,0
02.09.2023,Chirang,Bijni,0
02.09.2023,Darrang,Dalgaon,387
02.09.2023,Darrang,Mangaldoi,1237
02.09.2023,Darrang,Pub,76
02.09.2023,Darrang,Sipajhar,3475
02.09.2023,Dhemaji,Dhemaji,4
02.09.2023,Dibrugarh,Dibrugarh,75
02.09.2023,Dibrugarh,Chabua,0
02.09.2023,Goalpara,Matia,624
02.09.2023,Goalpara,Lakhipur,575
02.09.2023,Goalpara,Rongjuli,165
02.09.2023,Goalpara,Balijana,76
02.09.2023,Goalpara,Dudhnoi,10
02.09.2023,Golaghat,Khumtai,664
02.09.2023,Golaghat,Bokakhat,251
02.09.2023,Golaghat,Dergaon,101
02.09.2023,Jorhat,Jorhat,0
02.09.2023,Kamrup,Nagarbera,274
02.09.2023,Kamrup,Kamalpur,531
02.09.2023,Kamrup,Chamaria,1245
02.09.2023,Kamrup,Hajo,2700
02.09.2023,Kamrup,Rangia,185
02.09.2023,Kamrup,Kayan,286
02.09.2023,Kamrup (M),Chandrapur,16
02.09.2023,Kamrup (M),Sonapur,21
02.09.2023,Lakhimpur,Bihpuria,3
02.09.2023,Morigaon,Bhuragaon,143
02.09.2023,Morigaon,Mayong,800
02.09.2023,Morigaon,Morigaon,210
02.09.2023,Nagaon,Samaguri,15
02.09.2023,Nagaon,Kaliabor,726
02.09.2023,Nagaon,Dhing,45
02.09.2023,Nalbari,Barkhetri,52
02.09.2023,Sivasagar,Sivsagar,360
02.09.2023,Sonitpur,Tezpur,235
08.09.2023,Darrang,Sipajhar,1667
08.09.2023,Kamrup,Kamalpur,71
08.09.2023,Kamrup,Hajo,900
26.09.2023,Goalpara,Balijana,60
05.09.2023,Darrang,Sipajhar,2731
05.09.2023,Goalpara,Matia,81
05.09.2023,Goalpara,Rongjuli,34
05.09.2023,Goalpara,Balijana,25
05.09.2023,Goalpara,Lakhipur,203
05.09.2023,Goalpara,Dudhnoi,3
05.09.2023,Golaghat,Bokakhat,125
05.09.2023,Jorhat,Teok,10
05.09.2023,Kamrup,Kamalpur,403
05.09.2023,Kamrup,Kayan,105
05.09.2023,Kamrup,Hajo,1800
05.09.2023,Kamrup,Rangia,16
05.09.2023,Kamrup (M),Chandrapur,32
05.09.2023,Kamrup (M),Sonapur,63
05.09.2023,Morigaon,Mayong,0
05.09.2023,Morigaon,Morigaon,210
05.09.2023,Nagaon,Kaliabor,197
25.09.2023,Goalpara,Matia,118
25.09.2023,Goalpara,Lakhipur,538
03.09.2023,Barpeta,Baghbar,23
03.09.2023,Chirang,Bijni,0
03.09.2023,Darrang,Mangaldoi,1237
03.09.2023,Darrang,Pub,76
03.09.2023,Darrang,Dalgaon,387
03.09.2023,Darrang,Sipajhar,387
03.09.2023,Goalpara,Matia,185
03.09.2023,Goalpara,Rongjuli,148
03.09.2023,Goalpara,Balijana,67
03.09.2023,Goalpara,Lakhipur,747
03.09.2023,Goalpara,Dudhnoi,10
03.09.2023,Golaghat,Bokakhat,251
03.09.2023,Kamrup,Kamalpur,510
03.09.2023,Kamrup,Hajo,2700
03.09.2023,Kamrup,Kayan,220
03.09.2023,Kamrup,Rangia,36
03.09.2023,Kamrup (M),Chandrapur,16
03.09.2023,Kamrup (M),Sonapur,21
03.09.2023,Morigaon,Morigaon,210
03.09.2023,Morigaon,Mayong,300
03.09.2023,Morigaon,Bhuragaon,143
03.09.2023,Nagaon,Samaguri,10
03.09.2023,Nagaon,Kaliabor,625
03.09.2023,Nagaon,Dhing,31
03.09.2023,Sivasagar,Sivsagar,250
13.09.2023,Darrang,Sipajhar,0
07.09.2023,Darrang,Sipajhar,1133
07.09.2023,Kamrup,Kamalpur,147
07.09.2023,Kamrup,Hajo,1100
07.09.2023,Kamrup (M),Chandrapur,32
07.09.2023,Nagaon,Kaliabor,37
09.09.2023,Darrang,Sipajhar,1667
09.09.2023,Kamrup,Hajo,700
12.09.2023,Darrang,Sipajhar,0
24.09.2023,Goalpara,Lakhipur,473
11.09.2023,Darrang,Sipajhar,1667
04.10.2023,Dhemaji,Dhemaji,6
04.10.2023,Sivasagar,Amguri,3
10.10.2023,Dhemaji,Dhemaji,6
10.10.2023,Sivasagar,Nazira,126
08.10.2023,Dhemaji,Dhemaji,10
08.10.2023,Sivasagar,Nazira,126
08.10.2023,Sivasagar,Amguri,53
07.10.2023,Dhemaji,Gogamukh,20
07.10.2023,Dhemaji,Dhemaji,6
07.10.2023,Sivasagar,Nazira,126
07.10.2023,Sivasagar,Amguri,66
11.10.2023,Sivasagar,Nazira,66
06.10.2023,Dhemaji,Dhemaji,8
06.10.2023,Dhemaji,Gogamukh,20
06.10.2023,Sivasagar,Amguri,51
06.10.2023,Sivasagar,Nazira,116
05.10.2023,Dhemaji,Dhemaji,8
05.10.2023,Dhemaji,Gogamukh,20
09.10.2023,Dhemaji,Dhemaji,9
09.10.2023,Sivasagar,Nazira,126
