district,revenue_ci,date,population_affected
29.08.2023,Tamulpur,Tamulpur,35
29.08.2023,Udalguri,Harisinga,107
29.08.2023,Udalguri,Kalaigaon,797
24.08.2023,Chirang,Bengtal,1948
24.08.2023,Dhemaji,Jonai,5655
24.08.2023,Dhemaji,Sissiborgaon,14465
24.08.2023,Dhemaji,Gogamukh,23785
24.08.2023,Dhemaji,Dhemaji,9955
24.08.2023,Kokrajhar,Bhawraguri,0
24.08.2023,Lakhimpur,Subansiri,0
31.08.2023,Barpeta,Chenga,1521
31.08.2023,Barpeta,Baghbar,9039
31.08.2023,Biswanath,Gohpur,0
31.08.2023,Biswanath,Halem,20592
31.08.2023,Chirang,Bengtal,465
31.08.2023,Chirang,Bijni,75
31.08.2023,Darrang,Mangaldoi,5796
31.08.2023,Darrang,Pub,22416
31.08.2023,Darrang,Dalgaon,1500
31.08.2023,Darrang,Sipajhar,42780
31.08.2023,Darrang,Patharighat,360
31.08.2023,Dhemaji,Sissiborgaon,6740
31.08.2023,Dhubri,Agamoni,1946
31.08.2023,Dibrugarh,Moran,0
31.08.2023,Dibrugarh,Chabua,3857
31.08.2023,Dibrugarh,Dibrugarh,1056
31.08.2023,Goalpara,Rongjuli,0
31.08.2023,Goalpara,Lakhipur,0
31.08.2023,Goalpara,Balijana,0
31.08.2023,Goalpara,Matia,0
31.08.2023,Golaghat,Khumtai,8742
31.08.2023,Golaghat,Dergaon,3277
31.08.2023,Golaghat,Bokakhat,45401
31.08.2023,Kamrup,Kamalpur,0
31.08.2023,Kamrup,Hajo,0
31.08.2023,Kamrup,Rangia,0
31.08.2023,Kamrup (M),Chandrapur,3119
31.08.2023,Lakhimpur,Narayanpur,1282
31.08.2023,Lakhimpur,Dhakuakhana,688
31.08.2023,Lakhimpur,North,0
31.08.2023,Lakhimpur,Bihpuria,0
31.08.2023,Majuli,Majuli,52529
31.08.2023,Majuli,Ujani,8709
31.08.2023,Morigaon,Mayong,0
31.08.2023,Morigaon,Bhuragaon,44181
31.08.2023,Nagaon,Samaguri,4137
31.08.2023,Nagaon,Dhing,0
31.08.2023,Nagaon,Kaliabor,6195
31.08.2023,Nalbari,Barbhag,0
31.08.2023,Nalbari,Barkhetri,72427
31.08.2023,Sivasagar,Nazira,0
31.08.2023,Sivasagar,Sivsagar,29893
31.08.2023,Sonitpur,Tezpur,4590
31.08.2023,Sonitpur,Dhekiajuli,0
19.08.2023,Dibrugarh,Dibrugarh,0
19.08.2023,Sivasagar,Sivsagar,0
19.08.2023,Sonitpur,Chariduar,0
17.08.2023,Dhemaji,Jonai,750
17.08.2023,Dibrugarh,Dibrugarh,182
17.08.2023,Jorhat,Teok,0
17.08.2023,Sivasagar,Sivsagar,10385
17.08.2023,Sivasagar,Nazira,505
17.08.2023,Sivasagar,Amguri,0
23.08.2023,Dhemaji,Jonai,5655
23.08.2023,Dhemaji,Gogamukh,23785
23.08.2023,Dhemaji,Dhemaji,10735
23.08.2023,Dhemaji,Sissiborgaon,13509
23.08.2023,Lakhimpur,Subansiri,1387
23.08.2023,Sonitpur,Chariduar,3428
12.08.2023,Darrang,Sipajhar,310
12.08.2023,Dhemaji,Gogamukh,1530
12.08.2023,Dhemaji,Dhemaji,814
12.08.2023,Dhemaji,Sissiborgaon,10538
12.08.2023,Dhemaji,Jonai,32525
12.08.2023,Dibrugarh,Tingkhong,0
12.08.2023,Dibrugarh,Moran,518
12.08.2023,Dibrugarh,Naharkatia,0
12.08.2023,Dibrugarh,Dibrugarh,590
12.08.2023,Dibrugarh,Dibrugarh,661
12.08.2023,Golaghat,Dergaon,0
12.08.2023,Golaghat,Sarupathar,0
12.08.2023,Golaghat,Golaghat,0
12.08.2023,Golaghat,Bokakhat,0
12.08.2023,Sivasagar,Nazira,14617
12.08.2023,Sivasagar,Sivsagar,8033
12.08.2023,Sivasagar,Amguri,0
04.08.2023,Dhemaji,Dhemaji,260
04.08.2023,Dhemaji,Jonai,48
04.08.2023,Dibrugarh,Dibrugarh,206
07.08.2023,Dhemaji,Jonai,570
07.08.2023,Dhemaji,Sissiborgaon,2971
07.08.2023,Dibrugarh,Chabua,3857
09.08.2023,Dhemaji,Sissiborgaon,4487
09.08.2023,Dhemaji,Jonai,290
09.08.2023,Dibrugarh,Tengakhat,116
09.08.2023,Dibrugarh,Naharkatia,0
09.08.2023,Dibrugarh,Chabua,3857
09.08.2023,Dibrugarh,Dibrugarh,454
09.08.2023,Dibrugarh,Dibrugarh,321
09.08.2023,Golaghat,Sarupathar,0
09.08.2023,Golaghat,Bokakhat,0
09.08.2023,Jorhat,Teok,303
09.08.2023,Sivasagar,Sivsagar,377
09.08.2023,Sivasagar,Nazira,18
09.08.2023,Sivasagar,Amguri,117
06.08.2023,Dhemaji,Dhemaji,568
06.08.2023,Dhemaji,Sissiborgaon,3231
06.08.2023,Dhemaji,Jonai,396
21.08.2023,Biswanath,Biswanath,261
21.08.2023,Dhemaji,Dhemaji,4083
21.08.2023,Dhemaji,Sissiborgaon,5468
21.08.2023,Jorhat,Teok,0
11.08.2023,Charaideo,Sonari,742
11.08.2023,Darrang,Sipajhar,310
11.08.2023,Dhemaji,Gogamukh,1530
11.08.2023,Dhemaji,Sissiborgaon,12624
11.08.2023,Dhemaji,Dhemaji,142
11.08.2023,Dhemaji,Jonai,4898
11.08.2023,Dibrugarh,Moran,518
11.08.2023,Dibrugarh,Dibrugarh,1157
11.08.2023,Dibrugarh,Dibrugarh,533
11.08.2023,Dibrugarh,Naharkatia,0
11.08.2023,Golaghat,Golaghat,0
11.08.2023,Golaghat,Sarupathar,0
11.08.2023,Golaghat,Bokakhat,0
11.08.2023,Jorhat,Teok,1295
11.08.2023,Sivasagar,Sivsagar,741
11.08.2023,Sivasagar,Sonari,0
11.08.2023,Sivasagar,Amguri,0
11.08.2023,Sivasagar,Nazira,14536
13.08.2023,Chirang,Bengtal,2103
13.08.2023,Chirang,Sidli,558
13.08.2023,Darrang,Sipajhar,310
13.08.2023,Dhemaji,Gogamukh,1530
13.08.2023,Dhemaji,Sissiborgaon,6082
13.08.2023,Dhemaji,Dhemaji,267
13.08.2023,Dhemaji,Jonai,38875
13.08.2023,Dibrugarh,Moran,338
13.08.2023,Dibrugarh,Dibrugarh,343
13.08.2023,Dibrugarh,Tingkhong,0
13.08.2023,Dibrugarh,Dibrugarh,482
13.08.2023,Dibrugarh,Naharkatia,0
13.08.2023,Golaghat,Sarupathar,0
13.08.2023,Golaghat,Golaghat,0
13.08.2023,Golaghat,Bokakhat,0
13.08.2023,Kokrajhar,Dotma,984
13.08.2023,Sivasagar,Sivsagar,8033
13.08.2023,Sivasagar,Nazira,14617
13.08.2023,Sivasagar,Amguri,0
13.08.2023,Sivasagar,Sonari,0
13.08.2023,Sonitpur,Chariduar,687
20.08.2023,Biswanath,Biswanath,251
20.08.2023,Dibrugarh,Chabua,0
20.08.2023,Sivasagar,Sivsagar,0
28.08.2023,Biswanath,Biswanath,0
28.08.2023,Biswanath,Halem,0
28.08.2023,Biswanath,Gohpur,0
28.08.2023,Chirang,Bijni,525
28.08.2023,Chirang,Bengtal,1935
28.08.2023,Chirang,Sidli,558
28.08.2023,Darrang,Dalgaon,7050
28.08.2023,Darrang,Mangaldoi,127
28.08.2023,Darrang,Sipajhar,300
28.08.2023,Dhemaji,Jonai,9552
28.08.2023,Dhemaji,Dhemaji,1129
28.08.2023,Dhemaji,Gogamukh,14607
28.08.2023,Dhemaji,Sissiborgaon,15709
28.08.2023,Dhubri,Agamoni,1946
28.08.2023,Dhubri,Chapar,0
28.08.2023,Dibrugarh,Chabua,8528
28.08.2023,Dibrugarh,Dibrugarh,1056
28.08.2023,Dibrugarh,Dibrugarh,3841
28.08.2023,Golaghat,Bokakhat,27745
28.08.2023,Golaghat,Khumtai,124
28.08.2023,Golaghat,Dergaon,0
28.08.2023,Jorhat,Jorhat,4660
28.08.2023,Lakhimpur,Subansiri,0
28.08.2023,Lakhimpur,Narayanpur,9829
28.08.2023,Lakhimpur,North,30899
28.08.2023,Lakhimpur,Bihpuria,5805
28.08.2023,Lakhimpur,Dhakuakhana,655
28.08.2023,Lakhimpur,Nowboicha,150
28.08.2023,Majuli,Majuli,0
28.08.2023,Majuli,Ujani,0
28.08.2023,Morigaon,Mayong,0
28.08.2023,Nagaon,Samaguri,0
28.08.2023,Nalbari,Banekuchi,34
28.08.2023,Sivasagar,Sivsagar,20204
28.08.2023,Sivasagar,Demow,1231
28.08.2023,Sonitpur,Tezpur,1043
28.08.2023,Sonitpur,Chariduar,16329
28.08.2023,Sonitpur,Thelamara,420
28.08.2023,Tamulpur,Goreswar,3912
28.08.2023,Tamulpur,Tamulpur,80
28.08.2023,Udalguri,Kalaigaon,692
25.08.2023,Chirang,Bengtal,1858
25.08.2023,Chirang,Sidli,558
25.08.2023,Dhemaji,Jonai,3688
25.08.2023,Dhemaji,Gogamukh,14607
25.08.2023,Dhemaji,Dhemaji,6760
25.08.2023,Dhemaji,Sissiborgaon,8440
25.08.2023,Kokrajhar,Bagribari,0
22.08.2023,Biswanath,Biswanath,163
22.08.2023,Dhemaji,Gogamukh,9178
22.08.2023,Dhemaji,Jonai,7776
22.08.2023,Dhemaji,Dhemaji,9362
22.08.2023,Dhemaji,Sissiborgaon,17025
22.08.2023,Lakhimpur,Subansiri,0
22.08.2023,Lakhimpur,Kadam,380
30.08.2023,Barpeta,Baghbar,6455
30.08.2023,Biswanath,Biswanath,0
30.08.2023,Biswanath,Halem,19182
30.08.2023,Biswanath,Gohpur,17489
30.08.2023,Chirang,Bijni,225
30.08.2023,Chirang,Bengtal,682
30.08.2023,Chirang,Sidli,558
30.08.2023,Darrang,Dalgaon,0
30.08.2023,Darrang,Mangaldoi,5796
30.08.2023,Darrang,Sipajhar,19600
30.08.2023,Darrang,Pub,2901
30.08.2023,Darrang,Patharighat,360
30.08.2023,Dhemaji,Jonai,11134
30.08.2023,Dhemaji,Sissiborgaon,7655
30.08.2023,Dhubri,Agamoni,1946
30.08.2023,Dibrugarh,Moran,0
30.08.2023,Dibrugarh,Chabua,10278
30.08.2023,Dibrugarh,Dibrugarh,1193
30.08.2023,Dibrugarh,Dibrugarh,373
30.08.2023,Goalpara,Lakhipur,0
30.08.2023,Goalpara,Balijana,0
30.08.2023,Goalpara,Matia,0
30.08.2023,Golaghat,Khumtai,7887
30.08.2023,Golaghat,Dergaon,6555
30.08.2023,Golaghat,Bokakhat,43997
30.08.2023,Jorhat,Jorhat,0
30.08.2023,Jorhat,Teok,114
30.08.2023,Kamrup,Hajo,0
30.08.2023,Kamrup (M),Chandrapur,3109
30.08.2023,Kokrajhar,Kokrajhar,0
30.08.2023,Lakhimpur,North,8879
30.08.2023,Lakhimpur,Narayanpur,3571
30.08.2023,Lakhimpur,Bihpuria,11489
30.08.2023,Lakhimpur,Dhakuakhana,655
30.08.2023,Majuli,Majuli,52529
30.08.2023,Majuli,Ujani,12506
30.08.2023,Morigaon,Mayong,0
30.08.2023,Morigaon,Bhuragaon,44181
30.08.2023,Nagaon,Samaguri,0
30.08.2023,Nagaon,Kaliabor,6195
30.08.2023,Nalbari,Barbhag,0
30.08.2023,Nalbari,Nalbari,0
30.08.2023,Nalbari,Ghograpar,0
30.08.2023,Nalbari,Banekuchi,22
30.08.2023,Sivasagar,Nazira,0
30.08.2023,Sivasagar,Sivsagar,27119
30.08.2023,Sivasagar,Demow,1550
30.08.2023,Sonitpur,Tezpur,4590
30.08.2023,Sonitpur,Dhekiajuli,0
30.08.2023,Sonitpur,Thelamara,55
30.08.2023,Tamulpur,Goreswar,0
30.08.2023,Udalguri,Harisinga,107
03.08.2023,Dhemaji,Jonai,396
03.08.2023,Dhemaji,Dhemaji,89
03.08.2023,Dibrugarh,Dibrugarh,177
27.08.2023,Biswanath,Halem,0
27.08.2023,Chirang,Bengtal,1545
27.08.2023,Dhemaji,Jonai,5872
27.08.2023,Dhemaji,Sissiborgaon,12150
27.08.2023,Dhemaji,Dhemaji,1579
27.08.2023,Dhubri,Agamoni,1946
27.08.2023,Dibrugarh,Dibrugarh,3481
27.08.2023,Dibrugarh,Chabua,3857
27.08.2023,Jorhat,Jorhat,960
27.08.2023,Kokrajhar,Bhawraguri,0
27.08.2023,Kokrajhar,Gossaigaon,0
27.08.2023,Kokrajhar,Bagribari,0
27.08.2023,Lakhimpur,North,8338
27.08.2023,Majuli,Majuli,0
27.08.2023,Majuli,Ujani,0
27.08.2023,Sonitpur,Tezpur,0
27.08.2023,Sonitpur,Chariduar,5346
27.08.2023,Sonitpur,Thelamara,280
18.08.2023,Dibrugarh,Dibrugarh,167
18.08.2023,Sivasagar,Sivsagar,0
18.08.2023,Sivasagar,Nazira,0
10.08.2023,Darrang,Sipajhar,310
10.08.2023,Dhemaji,Jonai,5346
10.08.2023,Dhemaji,Dhemaji,712
10.08.2023,Dhemaji,Gogamukh,2815
10.08.2023,Dhemaji,Sissiborgaon,10290
10.08.2023,Dibrugarh,Tingkhong,0
10.08.2023,Dibrugarh,Moran,95
10.08.2023,Dibrugarh,Dibrugarh,1157
10.08.2023,Dibrugarh,Chabua,3857
10.08.2023,Dibrugarh,Dibrugarh,557
10.08.2023,Dibrugarh,Naharkatia,0
10.08.2023,Golaghat,Sarupathar,0
10.08.2023,Golaghat,Bokakhat,0
10.08.2023,Jorhat,Teok,1295
10.08.2023,Sivasagar,Sivsagar,435
10.08.2023,Sivasagar,Nazira,95
10.08.2023,Sivasagar,Sonari,0
10.08.2023,Sivasagar,Amguri,0
15.08.2023,Charaideo,Sonari,0
15.08.2023,Chirang,Bengtal,1528
15.08.2023,Darrang,Sipajhar,300
15.08.2023,Dhemaji,Jonai,20530
15.08.2023,Dibrugarh,Tingkhong,0
15.08.2023,Dibrugarh,Dibrugarh,93
15.08.2023,Dibrugarh,Moran,74
15.08.2023,Dibrugarh,Dibrugarh,364
15.08.2023,Dibrugarh,Chabua,0
15.08.2023,Golaghat,Sarupathar,0
15.08.2023,Golaghat,Bokakhat,0
15.08.2023,Sivasagar,Sivsagar,10385
15.08.2023,Sivasagar,Nazira,12500
15.08.2023,Sivasagar,Amguri,0
15.08.2023,Sonitpur,Tezpur,0
26.08.2023,Chirang,Sidli,558
26.08.2023,Chirang,Bengtal,1230
26.08.2023,Dhemaji,Dhemaji,3069
26.08.2023,Dhemaji,Sissiborgaon,12520
26.08.2023,Dhemaji,Jonai,8353
26.08.2023,Dibrugarh,Dibrugarh,3598
26.08.2023,Dibrugarh,Chabua,3857
26.08.2023,Lakhimpur,North,8527
26.08.2023,Sonitpur,Chariduar,11361
26.08.2023,Sonitpur,Thelamara,270
01.09.2023,Barpeta,Chenga,482
01.09.2023,Barpeta,Baghbar,8311
01.09.2023,Biswanath,Gohpur,0
01.09.2023,Biswanath,Halem,12776
01.09.2023,Chirang,Bijni,22
01.09.2023,Darrang,Mangaldoi,5104
01.09.2023,Darrang,Pub,20637
01.09.2023,Darrang,Dalgaon,390
01.09.2023,Darrang,Sipajhar,46002
01.09.2023,Dibrugarh,Chabua,90
01.09.2023,Dibrugarh,Moran,0
01.09.2023,Dibrugarh,Dibrugarh,354
01.09.2023,Goalpara,Rongjuli,0
01.09.2023,Goalpara,Balijana,0
01.09.2023,Goalpara,Lakhipur,9200
01.09.2023,Goalpara,Matia,0
01.09.2023,Goalpara,Dudhnoi,0
01.09.2023,Golaghat,Khumtai,8742
01.09.2023,Golaghat,Dergaon,2635
01.09.2023,Golaghat,Bokakhat,45395
01.09.2023,Kamrup,Kamalpur,0
01.09.2023,Kamrup,Nagarbera,0
01.09.2023,Kamrup,Hajo,0
01.09.2023,Kamrup,Chamaria,0
01.09.2023,Kamrup,Kayan,0
01.09.2023,Kamrup,Rangia,0
01.09.2023,Kamrup (M),Sonapur,0
01.09.2023,Kamrup (M),Chandrapur,3119
01.09.2023,Kokrajhar,Kokrajhar,0
01.09.2023,Lakhimpur,Dhakuakhana,688
01.09.2023,Lakhimpur,Bihpuria,0
01.09.2023,Majuli,Majuli,0
01.09.2023,Majuli,Ujani,0
01.09.2023,Morigaon,Mayong,0
01.09.2023,Morigaon,Bhuragaon,44181
01.09.2023,Morigaon,Morigaon,0
01.09.2023,Nagaon,Samaguri,4137
01.09.2023,Nagaon,Dhing,0
01.09.2023,Nagaon,Kaliabor,6806
01.09.2023,Nalbari,Barkhetri,72427
01.09.2023,Nalbari,Barbhag,0
01.09.2023,Nalbari,Ghograpar,0
01.09.2023,Nalbari,Nalbari,0
01.09.2023,Nalbari,Tihu,0
01.09.2023,Sivasagar,Sivsagar,29893
01.09.2023,Sivasagar,Demow,0
01.09.2023,Sonitpur,Tezpur,3547
04.09.2023,Darrang,Sipajhar,32887
04.09.2023,Darrang,Pub,12284
04.09.2023,Darrang,Mangaldoi,1502
04.09.2023,Darrang,Dalgaon,390
04.09.2023,Goalpara,Balijana,0
04.09.2023,Goalpara,Rongjuli,0
04.09.2023,Goalpara,Lakhipur,0
04.09.2023,Goalpara,Matia,0
04.09.2023,Golaghat,Bokakhat,27837
04.09.2023,Kamrup,Kamalpur,0
04.09.2023,Kamrup,Hajo,0
04.09.2023,Kamrup,Kayan,0
04.09.2023,Kamrup,Rangia,0
04.09.2023,Kamrup (M),Chandrapur,895
04.09.2023,Kamrup (M),Sonapur,0
04.09.2023,Morigaon,Mayong,0
04.09.2023,Morigaon,Morigaon,0
04.09.2023,Nagaon,Kaliabor,2854
04.09.2023,Nagaon,Samaguri,411
10.09.2023,Darrang,Sipajhar,3554
06.09.2023,Darrang,Sipajhar,23023
06.09.2023,Golaghat,Bokakhat,12406
06.09.2023,Jorhat,Jorhat,0
06.09.2023,Kamrup,Hajo,0
06.09.2023,Kamrup,Kayan,0
06.09.2023,Kamrup,Kamalpur,0
06.09.2023,Kamrup (M),Chandrapur,709
06.09.2023,Kamrup (M),Sonapur,0
06.09.2023,Nagaon,Kaliabor,558
02.09.2023,Barpeta,Baghbar,6258
02.09.2023,Biswanath,Halem,502
02.09.2023,Chirang,Bijni,22
02.09.2023,Darrang,Dalgaon,390
02.09.2023,Darrang,Mangaldoi,3574
02.09.2023,Darrang,Pub,19146
02.09.2023,Darrang,Sipajhar,46002
02.09.2023,Dhemaji,Dhemaji,135
02.09.2023,Dibrugarh,Dibrugarh,0
02.09.2023,Dibrugarh,Chabua,0
02.09.2023,Goalpara,Matia,0
02.09.2023,Goalpara,Lakhipur,8201
02.09.2023,Goalpara,Rongjuli,0
02.09.2023,Goalpara,Balijana,0
02.09.2023,Goalpara,Dudhnoi,0
02.09.2023,Golaghat,Khumtai,0
02.09.2023,Golaghat,Bokakhat,45395
02.09.2023,Golaghat,Dergaon,0
02.09.2023,Jorhat,Jorhat,325
02.09.2023,Kamrup,Nagarbera,0
02.09.2023,Kamrup,Kamalpur,0
02.09.2023,Kamrup,Chamaria,0
02.09.2023,Kamrup,Hajo,0
02.09.2023,Kamrup,Rangia,0
02.09.2023,Kamrup,Kayan,0
02.09.2023,Kamrup (M),Chandrapur,2393
02.09.2023,Kamrup (M),Sonapur,0
02.09.2023,Lakhimpur,Bihpuria,0
02.09.2023,Morigaon,Bhuragaon,20911
02.09.2023,Morigaon,Mayong,0
02.09.2023,Morigaon,Morigaon,0
02.09.2023,Nagaon,Samaguri,2817
02.09.2023,Nagaon,Kaliabor,6228
02.09.2023,Nagaon,Dhing,0
02.09.2023,Nalbari,Barkhetri,72427
02.09.2023,Sivasagar,Sivsagar,7789
02.09.2023,Sonitpur,Tezpur,0
08.09.2023,Darrang,Sipajhar,4192
08.09.2023,Kamrup,Kamalpur,0
08.09.2023,Kamrup,Hajo,0
26.09.2023,Goalpara,Balijana,0
05.09.2023,Darrang,Sipajhar,27121
05.09.2023,Goalpara,Matia,0
05.09.2023,Goalpara,Rongjuli,0
05.09.2023,Goalpara,Balijana,0
05.09.2023,Goalpara,Lakhipur,0
05.09.2023,Goalpara,Dudhnoi,0
05.09.2023,Golaghat,Bokakhat,12406
05.09.2023,Jorhat,Teok,0
05.09.2023,Kamrup,Kamalpur,0
05.09.2023,Kamrup,Kayan,0
05.09.2023,Kamrup,Hajo,0
05.09.2023,Kamrup,Rangia,0
05.09.2023,Kamrup (M),Chandrapur,922
05.09.2023,Kamrup (M),Sonapur,0
05.09.2023,Morigaon,Mayong,0
05.09.2023,Morigaon,Morigaon,0
05.09.2023,Nagaon,Kaliabor,1589
25.09.2023,Goalpara,Matia,0
25.09.2023,Goalpara,Lakhipur,0
03.09.2023,Barpeta,Baghbar,2553
03.09.2023,Chirang,Bijni,10
03.09.2023,Darrang,Mangaldoi,2145
03.09.2023,Darrang,Pub,15881
03.09.2023,Darrang,Dalgaon,390
03.09.2023,Darrang,Sipajhar,42234
03.09.2023,Goalpara,Matia,0
03.09.2023,Goalpara,Rongjuli,0
03.09.2023,Goalpara,Balijana,0
03.09.2023,Goalpara,Lakhipur,0
03.09.2023,Goalpara,Dudhnoi,0
03.09.2023,Golaghat,Bokakhat,45395
03.09.2023,Kamrup,Kamalpur,0
03.09.2023,Kamrup,Hajo,0
03.09.2023,Kamrup,Kayan,0
03.09.2023,Kamrup,Rangia,0
03.09.2023,Kamrup (M),Chandrapur,1226
03.09.2023,Kamrup (M),Sonapur,0
03.09.2023,Morigaon,Morigaon,0
03.09.2023,Morigaon,Mayong,0
03.09.2023,Morigaon,Bhuragaon,6538
03.09.2023,Nagaon,Samaguri,1363
03.09.2023,Nagaon,Kaliabor,4358
03.09.2023,Nagaon,Dhing,0
03.09.2023,Sivasagar,Sivsagar,0
13.09.2023,Darrang,Sipajhar,111
07.09.2023,Darrang,Sipajhar,4192
07.09.2023,Kamrup,Kamalpur,0
07.09.2023,Kamrup,Hajo,0
07.09.2023,Kamrup (M),Chandrapur,137
07.09.2023,Nagaon,Kaliabor,0
09.09.2023,Darrang,Sipajhar,4192
09.09.2023,Kamrup,Hajo,0
12.09.2023,Darrang,Sipajhar,2065
24.09.2023,Goalpara,Lakhipur,0
11.09.2023,Darrang,Sipajhar,3554
04.10.2023,Dhemaji,Dhemaji,200
04.10.2023,Sivasagar,Amguri,97
10.10.2023,Dhemaji,Dhemaji,175
10.10.2023,Sivasagar,Nazira,412
08.10.2023,Dhemaji,Dhemaji,227
08.10.2023,Sivasagar,Nazira,1720
08.10.2023,Sivasagar,Amguri,0
07.10.2023,Dhemaji,Gogamukh,1213
07.10.2023,Dhemaji,Dhemaji,165
07.10.2023,Sivasagar,Nazira,2599
07.10.2023,Sivasagar,Amguri,26
11.10.2023,Sivasagar,Nazira,0
06.10.2023,Dhemaji,Dhemaji,207
06.10.2023,Dhemaji,Gogamukh,1213
06.10.2023,Sivasagar,Amguri,47
06.10.2023,Sivasagar,Nazira,1246
05.10.2023,Dhemaji,Dhemaji,217
05.10.2023,Dhemaji,Gogamukh,1213
09.10.2023,Dhemaji,Dhemaji,205
09.10.2023,Sivasagar,Nazira,433
