class,age,male,female
0,0 to 1,393.88,365.9
1,1 to 5,1520.52,1410.07
10,10 to 15,2071.43,1906.89
15,15 to 20,2327.74,2150.92
20,20 to 25,2542.92,2281.25
25,25 to 30,2427.35,2078.76
30,30 to 35,2323.06,2029.6
35,35 to 40,2030.22,1808.14
40,40 to 45,1689.65,1635.73
45,45 to 50,1513.35,1459.4
5,5 to 10,1856.9,1718.61
50,50 to 55,1314.29,1336.6
55,55 to 60,1236.82,1053.02
60,60 to 65,823.82,791.59
65,65 to 70,588.08,562.98
70,70 to 75,374.17,416.87
75,75 to 80,278.68,309.69
80,80 and over,259.06,344.32
