class,age,male,female
0,0 to 1,492.9,432.51
1,1 to 5,1902.77,1666.77
10,10 to 15,2539.11,2247.45
15,15 to 20,2665.94,2476.04
20,20 to 25,2635.39,2602.85
25,25 to 30,2552.17,2569.82
30,30 to 35,2723.94,2683.42
35,35 to 40,2431.06,2410.28
40,40 to 45,1998.96,2198.62
45,45 to 50,1848.68,2002.38
5,5 to 10,2319.18,2058.98
50,50 to 55,1698.06,1944.66
55,55 to 60,1577.2,1591.93
60,60 to 65,1162.68,1198.62
65,65 to 70,833.52,878.23
70,70 to 75,546.73,695.59
75,75 to 80,461.16,567.16
80,80 and over,449.28,681.83
