class,age,male,female
0,0 to 1,117.02,108.48
1,1 to 5,451.61,417.81
10,10 to 15,574.84,579.82
15,15 to 20,610.21,552.71
20,20 to 25,1040.36,650.07
25,25 to 30,1162.29,697.95
30,30 to 35,1049.14,690.92
35,35 to 40,937.08,624.63
40,40 to 45,819.72,571.73
45,45 to 50,665.37,543.45
5,5 to 10,573.44,532.7
50,50 to 55,512.98,471.53
55,55 to 60,426.69,365.75
60,60 to 65,281.79,303.4
65,65 to 70,201.68,228.88
70,70 to 75,135.77,184.4
75,75 to 80,123.7,172.63
80,80 and over,119.26,192.86
