class,age,male,female
0,0 to 1,219.56,188.98
1,1 to 5,847.57,728.26
10,10 to 15,1159.68,937.57
15,15 to 20,1238.73,1091.03
20,20 to 25,1046.56,1195.21
25,25 to 30,918.32,1211.98
30,30 to 35,1022.03,1285.17
35,35 to 40,988.18,1193.59
40,40 to 45,884.62,1074.3
45,45 to 50,830.63,1012.54
5,5 to 10,1067.48,879.87
50,50 to 55,791.71,994.52
55,55 to 60,785.16,874.65
60,60 to 65,633.42,677.23
65,65 to 70,500.29,531.73
70,70 to 75,321.75,454.08
75,75 to 80,255.55,348.29
80,80 and over,274.75,490.54
