class,age,male,female
0,0 to 1,259.75,230.24
1,1 to 5,1002.72,887.25
10,10 to 15,1454.04,1280.63
15,15 to 20,1622.89,1459.37
20,20 to 25,1898.64,1674.22
25,25 to 30,1865.78,1620.58
30,30 to 35,1850.51,1592.79
35,35 to 40,1639.08,1433.09
40,40 to 45,1443.06,1358.12
45,45 to 50,1299.64,1197.44
5,5 to 10,1314.85,1171.94
50,50 to 55,1178.39,1113.57
55,55 to 60,1018.04,836.39
60,60 to 65,648.28,608.19
65,65 to 70,468.88,460.29
70,70 to 75,309.66,336.45
75,75 to 80,243.55,251.22
80,80 and over,211.21,244.53
