class,age,male,female
0,0 to 1,1251.3,1098.53
1,1 to 5,4830.49,4233.37
10,10 to 15,6441.9,5714.49
15,15 to 20,6760.67,6287.51
20,20 to 25,6708.37,6602.7
25,25 to 30,6509.97,6514.39
30,30 to 35,6942.2,6799.6
35,35 to 40,6185.03,6101.94
40,40 to 45,5075.49,5568.13
45,45 to 50,4692.17,5066.32
5,5 to 10,5882.74,5232.31
50,50 to 55,4305.8,4918.7
55,55 to 60,3992.3,4017.99
60,60 to 65,2935.33,3022.63
65,65 to 70,2097.79,2209.67
70,70 to 75,1376.91,1745.49
75,75 to 80,1163.64,1426.3
80,80 and over,1130.02,1704.53
