class,age,male,female
0,0 to 1,328.31,283.98
1,1 to 5,1267.38,1094.35
10,10 to 15,1655.04,1380.39
15,15 to 20,1780.61,1586.53
20,20 to 25,1879.76,1745.59
25,25 to 30,1776.21,1678.91
30,30 to 35,1833.44,1717
35,35 to 40,1642.4,1571.25
40,40 to 45,1393.6,1479.71
45,45 to 50,1315.27,1346.08
5,5 to 10,1494.45,1259.11
50,50 to 55,1195.6,1298.04
55,55 to 60,1110.63,1036.43
60,60 to 65,819.38,842.85
65,65 to 70,597.71,636.18
70,70 to 75,406.41,508.42
75,75 to 80,318.22,401.62
80,80 and over,387.38,557.05
