class,age,male,female
0,0 to 1,480.88,418.51
1,1 to 5,1856.38,1612.82
10,10 to 15,2374.61,2023.55
15,15 to 20,2501.16,2274.22
20,20 to 25,2677.46,2521.78
25,25 to 30,2563.83,2450.86
30,30 to 35,2711.78,2543.19
35,35 to 40,2421.56,2321.4
40,40 to 45,2025.41,2165.92
45,45 to 50,1889.79,1972.22
5,5 to 10,2166.18,1844.83
50,50 to 55,1735.49,1937.54
55,55 to 60,1638.67,1563.37
60,60 to 65,1214.39,1237.42
65,65 to 70,849.95,926.52
70,70 to 75,587.58,765.75
75,75 to 80,468.9,613.08
80,80 and over,584.36,865.9
