class,age,male,female
0,0 to 1,435.61,374.13
1,1 to 5,1681.61,1441.77
10,10 to 15,2095.91,1768.38
15,15 to 20,2323.68,1955.88
20,20 to 25,2814.66,2180.93
25,25 to 30,2681.44,2198.83
30,30 to 35,2585.05,2179.02
35,35 to 40,2331.62,1961.64
40,40 to 45,1865.84,1631.05
45,45 to 50,1568.38,1443.74
5,5 to 10,1965.32,1702.07
50,50 to 55,1335.51,1295.59
55,55 to 60,1176.56,1035.81
60,60 to 65,803.46,770.9
65,65 to 70,564.9,546.87
70,70 to 75,359.37,384.32
75,75 to 80,281.4,287.96
80,80 and over,278,330.2
