class,age,male,female
0,0 to 1,203.94,177.16
1,1 to 5,787.27,682.71
10,10 to 15,1002.35,852.19
15,15 to 20,1062.78,956.7
20,20 to 25,1159.62,1063.45
25,25 to 30,1109.04,1037.61
30,30 to 35,1158.42,1070.74
35,35 to 40,1035.92,976.34
40,40 to 45,861.87,899.94
45,45 to 50,794.4,817.23
5,5 to 10,917.4,781.97
50,50 to 55,723.56,796
55,55 to 60,678.65,641.47
60,60 to 65,498.92,505.45
65,65 to 70,349.04,377.03
70,70 to 75,239.93,308.19
75,75 to 80,190.91,245.52
80,80 and over,235.37,343.95
