class,age,male,female
0,0 to 1,218.95,203.39
1,1 to 5,845.24,783.79
10,10 to 15,1151.53,1059.99
15,15 to 20,1293.96,1195.69
20,20 to 25,1413.56,1268.2
25,25 to 30,1349.29,1155.6
30,30 to 35,1291.33,1128.26
35,35 to 40,1128.58,1005.19
40,40 to 45,939.26,909.35
45,45 to 50,841.27,811.32
5,5 to 10,1032.24,955.33
50,50 to 55,730.65,742.99
55,55 to 60,687.53,585.33
60,60 to 65,457.95,440
65,65 to 70,326.92,312.94
70,70 to 75,208.01,231.7
75,75 to 80,154.89,172.09
80,80 and over,143.97,191.34
