class,age,male,female
0,0 to 1,465.94,429.94
1,1 to 5,1798.7,1656.83
10,10 to 15,2318.87,2138.75
15,15 to 20,2332.42,2249.99
20,20 to 25,2346.77,2286.55
25,25 to 30,2183.12,2019.83
30,30 to 35,2086.78,1902.03
35,35 to 40,1737.93,1650.92
40,40 to 45,1525.19,1622
45,45 to 50,1390.58,1418.88
5,5 to 10,2220.21,2003.5
50,50 to 55,1234.43,1351.24
55,55 to 60,1126.15,1042.02
60,60 to 65,771.01,782.93
65,65 to 70,572.11,589.75
70,70 to 75,349.25,417.38
75,75 to 80,246.01,285.8
80,80 and over,227.34,307.68
