class,age,male,female
0,0 to 1,1444.22,1217.04
1,1 to 5,5575.21,4690.08
10,10 to 15,7457.06,5987.62
15,15 to 20,7962.59,7011.3
20,20 to 25,7481.9,7670.64
25,25 to 30,7098.7,7726.54
30,30 to 35,7458.92,7837.55
35,35 to 40,6796.85,7128.94
40,40 to 45,5811.46,6545.44
45,45 to 50,5687.02,6157.58
5,5 to 10,6824.95,5599.29
50,50 to 55,5133.35,5858.62
55,55 to 60,5028.3,4975.94
60,60 to 65,3805.6,3791.08
65,65 to 70,2934.46,2928.26
70,70 to 75,1861.71,2248.12
75,75 to 80,1429.62,1752.12
80,80 and over,1358.21,1974.38
