class,age,male,female
0,0 to 1,816.49,691.7
1,1 to 5,3151.94,2665.59
10,10 to 15,4196.97,3393.23
15,15 to 20,4451.8,3955.98
20,20 to 25,4175.47,4339.22
25,25 to 30,3966.03,4387.44
30,30 to 35,4210.58,4475.89
35,35 to 40,3843.36,4064.67
40,40 to 45,3277.54,3728.22
45,45 to 50,3222.1,3520.98
5,5 to 10,3844.14,3174.62
50,50 to 55,2920.81,3369.12
55,55 to 60,2882.83,2862.26
60,60 to 65,2166.54,2148.34
65,65 to 70,1655.48,1663.14
70,70 to 75,1054.07,1290.96
75,75 to 80,820.34,1012.82
80,80 and over,770.15,1133.36
