class,age,male,female
0,0 to 1,578.72,498.24
1,1 to 5,2234.07,1920.04
10,10 to 15,3052.37,2470.36
15,15 to 20,3259.51,2872.67
20,20 to 25,2768.69,3147.89
25,25 to 30,2434.98,3189.26
30,30 to 35,2706.26,3380.39
35,35 to 40,2611.43,3138.49
40,40 to 45,2334.08,2826.85
45,45 to 50,2191.34,2662.54
5,5 to 10,2809.18,2316.92
50,50 to 55,2086.93,2615.21
55,55 to 60,2067.54,2296.31
60,60 to 65,1665.18,1778.76
65,65 to 70,1312.34,1395.46
70,70 to 75,845.08,1191.04
75,75 to 80,671.26,914.21
80,80 and over,723.89,1287.76
