class,age,male,female
0,0 to 1,283.39,240.06
1,1 to 5,1094,925.11
10,10 to 15,1456.77,1177.62
15,15 to 20,1545.3,1373.08
20,20 to 25,1449.28,1506.21
25,25 to 30,1376.62,1523.13
30,30 to 35,1461.64,1553.94
35,35 to 40,1334.27,1411.22
40,40 to 45,1137.81,1294.34
45,45 to 50,1118.64,1222.46
5,5 to 10,1334.24,1101.75
50,50 to 55,1014.05,1169.74
55,55 to 60,1000.92,993.83
60,60 to 65,752.28,745.94
65,65 to 70,574.83,577.48
70,70 to 75,366.02,448.28
75,75 to 80,284.87,351.72
80,80 and over,267.45,393.59
