class,age,male,female
0,0 to 1,310.98,279.34
1,1 to 5,1200.49,1076.48
10,10 to 15,1532.32,1365.12
15,15 to 20,1631.9,1475.2
20,20 to 25,1697.6,1490.6
25,25 to 30,1552.62,1351.99
30,30 to 35,1467.59,1263.73
35,35 to 40,1308.84,1138.19
40,40 to 45,1106.85,1042.85
45,45 to 50,949.89,912.33
5,5 to 10,1455.26,1271.87
50,50 to 55,886.56,860.61
55,55 to 60,760.52,662.61
60,60 to 65,555.92,510.63
65,65 to 70,383.36,359.93
70,70 to 75,254.54,263.37
75,75 to 80,171.45,172
80,80 and over,158.73,164.45
