class,age,male,female
0,0 to 1,2131.18,1892.57
1,1 to 5,8227.11,7293.36
10,10 to 15,10697.48,9348.3
15,15 to 20,11561.1,10243.55
20,20 to 25,11946.78,10458.11
25,25 to 30,10919.15,9551.49
30,30 to 35,10275.47,8891.95
35,35 to 40,9108.66,8002.56
40,40 to 45,7702.32,7280.68
45,45 to 50,6703.52,6382.06
5,5 to 10,10103.39,8723.45
50,50 to 55,6141.62,5937.2
55,55 to 60,5268.45,4680.54
60,60 to 65,3985.3,3662.27
65,65 to 70,2789.16,2561.95
70,70 to 75,1800.51,1825.92
75,75 to 80,1214.29,1229.66
80,80 and over,1113.43,1216.52
