class,age,male,female
0,0 to 1,426.45,377.2
1,1 to 5,1646.26,1453.62
10,10 to 15,2344.87,2068.29
15,15 to 20,2584.84,2340.06
20,20 to 25,2933.6,2638.6
25,25 to 30,2876.63,2563.33
30,30 to 35,2889.64,2549.26
35,35 to 40,2562.2,2292.47
40,40 to 45,2227.93,2156.39
45,45 to 50,2015.63,1913.07
5,5 to 10,2124.73,1892.96
50,50 to 55,1831.44,1794.68
55,55 to 60,1602.75,1372.34
60,60 to 65,1050.22,1005.51
65,65 to 70,757.69,755.12
70,70 to 75,499.76,561.77
75,75 to 80,399.14,428.72
80,80 and over,355.24,441.12
