class,age,male,female
0,0 to 1,295.33,261.6
1,1 to 5,1140.08,1008.14
10,10 to 15,1666.03,1481.09
15,15 to 20,1737.3,1581.75
20,20 to 25,1834.61,1656.42
25,25 to 30,1739.67,1542.78
30,30 to 35,1691.32,1485.09
35,35 to 40,1499.44,1345.4
40,40 to 45,1305.49,1249.74
45,45 to 50,1169.8,1102.49
5,5 to 10,1521.59,1354.95
50,50 to 55,1065.9,1027.15
55,55 to 60,920.62,790.72
60,60 to 65,670.91,654.99
65,65 to 70,465.45,462.52
70,70 to 75,297.24,325.91
75,75 to 80,224.75,232.67
80,80 and over,185.35,219.7
