class,age,male,female
0,0 to 1,945.56,862.84
1,1 to 5,3650.2,3325.12
10,10 to 15,4693.96,4290.27
15,15 to 20,4697.8,4489.46
20,20 to 25,4711.95,4568.33
25,25 to 30,4388.12,4064.85
30,30 to 35,4224.71,3840.44
35,35 to 40,3526.44,3330.42
40,40 to 45,3083.05,3241.99
45,45 to 50,2810.68,2842.07
5,5 to 10,4508.67,4025.55
50,50 to 55,2491.61,2691.51
55,55 to 60,2256.56,2074.79
60,60 to 65,1550.12,1558.56
65,65 to 70,1146.44,1173.14
70,70 to 75,708.48,843.03
75,75 to 80,506.39,583.49
80,80 and over,470.69,627.72
