class,age,male,female
0,0 to 1,311.95,264.34
1,1 to 5,1204.25,1018.68
10,10 to 15,1604.49,1297.04
15,15 to 20,1702.25,1512.25
20,20 to 25,1593.12,1658.83
25,25 to 30,1511.03,1677.57
30,30 to 35,1605.73,1712.91
35,35 to 40,1467.41,1556.37
40,40 to 45,1252.57,1426.87
45,45 to 50,1230.32,1347.57
5,5 to 10,1469.69,1213.55
50,50 to 55,1116.42,1290.2
55,55 to 60,1102.08,1097.04
60,60 to 65,829.57,824.02
65,65 to 70,634.37,638.14
70,70 to 75,404.02,496.57
75,75 to 80,314.6,389.38
80,80 and over,296.37,438.67
