class,age,male,female
0,0 to 1,431.73,382.68
1,1 to 5,1666.64,1474.72
10,10 to 15,2416.85,2128.67
15,15 to 20,2696.97,2425.32
20,20 to 25,3154.4,2781.69
25,25 to 30,3099.54,2692.3
30,30 to 35,3074.02,2646
35,35 to 40,2722.8,2380.74
40,40 to 45,2397.11,2256.1
45,45 to 50,2158.85,1989.17
5,5 to 10,2185.55,1948
50,50 to 55,1957.44,1849.85
55,55 to 60,1691.09,1389.49
60,60 to 65,1077.24,1010.73
65,65 to 70,779.05,764.79
70,70 to 75,514.46,558.98
75,75 to 80,404.59,417.33
80,80 and over,350.82,406.19
