class,age,male,female
0,0 to 1,568.41,503.4
1,1 to 5,2194.28,1939.93
10,10 to 15,2804.56,2451.62
15,15 to 20,3014.94,2692.58
20,20 to 25,3145.14,2759.8
25,25 to 30,2899.55,2515.83
30,30 to 35,2721.39,2348.65
35,35 to 40,2419.45,2114.81
40,40 to 45,2053.63,1945.15
45,45 to 50,1781.99,1702.86
5,5 to 10,2659.42,2290.09
50,50 to 55,1639.9,1594.02
55,55 to 60,1410.95,1241.72
60,60 to 65,1053.23,979.32
65,65 to 70,727.4,685.89
70,70 to 75,478.17,496.2
75,75 to 80,323.56,329.05
80,80 and over,300.63,321.41
