class,age,male,female
0,0 to 1,467.96,397.83
1,1 to 5,1806.49,1533.12
10,10 to 15,2453.26,1965.49
15,15 to 20,2616.8,2273.61
20,20 to 25,2444.86,2354.88
25,25 to 30,2231.59,2362.83
30,30 to 35,2317.57,2376.61
35,35 to 40,2189.14,2216.76
40,40 to 45,1946.15,1998.12
45,45 to 50,1735.62,1810.56
5,5 to 10,2251.62,1858.29
50,50 to 55,1572.65,1692.61
55,55 to 60,1478.42,1439.44
60,60 to 65,1147.62,1147.4
65,65 to 70,864.47,893.57
70,70 to 75,565.2,723.85
75,75 to 80,462.61,558.44
80,80 and over,456.12,719.48
