class,age,male,female
0,0 to 1,872.81,739.46
1,1 to 5,3369.35,2849.62
10,10 to 15,4486.36,3627.53
15,15 to 20,4758.61,4228.84
20,20 to 25,4463.43,4638.3
25,25 to 30,4239.49,4689.49
30,30 to 35,4500.63,4783.85
35,35 to 40,4107.91,4344.25
40,40 to 45,3503.2,3984.78
45,45 to 50,3443.81,3763.14
5,5 to 10,4109.33,3393.82
50,50 to 55,3121.76,3600.83
55,55 to 60,3081.07,3058.99
60,60 to 65,2315.43,2296
65,65 to 70,1769.22,1777.43
70,70 to 75,1126.48,1379.63
75,75 to 80,876.66,1082.33
80,80 and over,823.02,1211.13
