class,age,male,female
0,0 to 1,316.42,293.94
1,1 to 5,1221.51,1132.75
10,10 to 15,1664.08,1531.84
15,15 to 20,1869.91,1727.93
20,20 to 25,2042.65,1832.62
25,25 to 30,1949.73,1669.83
30,30 to 35,1865.93,1630.32
35,35 to 40,1630.74,1452.47
40,40 to 45,1357.12,1313.94
45,45 to 50,1215.53,1172.3
5,5 to 10,1491.68,1380.57
50,50 to 55,1055.67,1073.55
55,55 to 60,993.44,845.78
60,60 to 65,661.72,635.81
65,65 to 70,472.39,452.18
70,70 to 75,300.56,334.79
75,75 to 80,223.79,248.67
80,80 and over,208.03,276.51
