class,age,male,female
0,0 to 1,742.51,689.74
1,1 to 5,2866.36,2658.05
10,10 to 15,3904.86,3594.54
15,15 to 20,4387.86,4054.7
20,20 to 25,4793.18,4300.36
25,25 to 30,4575.13,3918.35
30,30 to 35,4378.51,3825.65
35,35 to 40,3826.62,3408.31
40,40 to 45,3184.55,3083.24
45,45 to 50,2852.32,2750.87
5,5 to 10,3500.32,3239.6
50,50 to 55,2477.18,2519.16
55,55 to 60,2331.16,1984.69
60,60 to 65,1552.77,1491.97
65,65 to 70,1108.5,1061.06
70,70 to 75,705.29,785.61
75,75 to 80,525.15,583.52
80,80 and over,488.16,648.85
