class,age,male,female
0,0 to 1,386.33,332.53
1,1 to 5,1491.37,1281.46
10,10 to 15,2040.34,1649.68
15,15 to 20,2179.36,1919.6
20,20 to 25,1842.03,2102.94
25,25 to 30,1616.61,2132.31
30,30 to 35,1798.98,2261
35,35 to 40,1739.14,2099.83
40,40 to 45,1556.69,1890.07
45,45 to 50,1461.67,1781.32
5,5 to 10,1878.1,1548.09
50,50 to 55,1393.08,1749.63
55,55 to 60,1381.45,1538.55
60,60 to 65,1114.33,1191.32
65,65 to 70,879.98,935.32
70,70 to 75,565.98,798.7
75,75 to 80,449.55,612.65
80,80 and over,483.43,862.88
