class,age,male,female
0,0 to 1,468.95,397.24
1,1 to 5,1810.31,1530.83
10,10 to 15,2410.6,1948.68
15,15 to 20,2557.11,2272.12
20,20 to 25,2398.22,2492.42
25,25 to 30,2277.97,2520.42
30,30 to 35,2418.67,2571.4
35,35 to 40,2207.9,2335.23
40,40 to 45,1882.81,2141.82
45,45 to 50,1851.07,2022.88
5,5 to 10,2207.85,1823.13
50,50 to 55,1678.01,1935.64
55,55 to 60,1656.29,1644.55
60,60 to 65,1244.84,1234.36
65,65 to 70,951.21,955.6
70,70 to 75,605.67,741.79
75,75 to 80,471.39,582.01
80,80 and over,442.56,651.3
