class,age,male,female
0,0 to 1,580.23,508.79
1,1 to 5,2239.92,1960.69
10,10 to 15,2970.71,2621.94
15,15 to 20,3119.7,2892.35
20,20 to 25,3128.39,3058.74
25,25 to 30,3030.27,3012.25
30,30 to 35,3226.76,3141.28
35,35 to 40,2875.82,2825.1
40,40 to 45,2365.66,2584.65
45,45 to 50,2188.98,2351.78
5,5 to 10,2712.72,2399.84
50,50 to 55,2008.47,2286.31
55,55 to 60,1866.56,1864.52
60,60 to 65,1373.58,1412.13
65,65 to 70,978.81,1035.67
70,70 to 75,647.04,823.18
75,75 to 80,542.41,670.56
80,80 and over,546.87,822.07
