class,age,male,female
0,0 to 1,540.76,480.35
1,1 to 5,2087.53,1851.12
10,10 to 15,3016,2664.84
15,15 to 20,3364.72,3028.4
20,20 to 25,3951.52,3467.56
25,25 to 30,3889.8,3355.75
30,30 to 35,3847.26,3297.99
35,35 to 40,3407.1,2966.8
40,40 to 45,2995.17,2806.95
45,45 to 50,2692.09,2478.28
5,5 to 10,2730.31,2437.71
50,50 to 55,2432.24,2301.48
55,55 to 60,2104.4,1731.48
60,60 to 65,1342.27,1262.75
65,65 to 70,970.35,954.09
70,70 to 75,640.43,698.81
75,75 to 80,504.23,524.14
80,80 and over,438.82,513.7
