class,age,male,female
0,0 to 1,1414.13,1217.45
1,1 to 5,5459.05,4691.65
10,10 to 15,6799.25,5759.66
15,15 to 20,7537.18,6367.75
20,20 to 25,9100.32,7072.73
25,25 to 30,8647.37,7098.82
30,30 to 35,8335.91,7025.87
35,35 to 40,7519.38,6326.96
40,40 to 45,6019.05,5272.25
45,45 to 50,5060.25,4671.78
5,5 to 10,6379.59,5535.28
50,50 to 55,4326.41,4196.42
55,55 to 60,3804.78,3348.55
60,60 to 65,2595.16,2482.53
65,65 to 70,1817.98,1763.08
70,70 to 75,1161.57,1244.22
75,75 to 80,907.29,929.13
80,80 and over,896.5,1061.33
