class,age,male,female
0,0 to 1,1533.21,1287.55
1,1 to 5,5918.74,4961.8
10,10 to 15,7952.12,6352.3
15,15 to 20,8546.55,7472.94
20,20 to 25,8038.23,8153.71
25,25 to 30,7602.58,8181.55
30,30 to 35,7921.53,8258.8
35,35 to 40,7211.77,7522.86
40,40 to 45,6188.29,6922.53
45,45 to 50,6036.37,6494.22
5,5 to 10,7272.63,5938.86
50,50 to 55,5440.14,6153.66
55,55 to 60,5297.05,5218.13
60,60 to 65,4025.74,4025.29
65,65 to 70,3125.75,3102.92
70,70 to 75,1978.27,2361.36
75,75 to 80,1505.14,1830.25
80,80 and over,1443.99,2077.73
