class,age,male,female
0,0 to 1,468.94,411.73
1,1 to 5,1810.28,1586.66
10,10 to 15,2414.27,2141.8
15,15 to 20,2534.05,2356.67
20,20 to 25,2514.92,2474.85
25,25 to 30,2440.46,2441.4
30,30 to 35,2601.95,2548.01
35,35 to 40,2318.08,2286.55
40,40 to 45,1902.29,2086.49
45,45 to 50,1758.52,1898.39
5,5 to 10,2204.64,1961.02
50,50 to 55,1613.57,1842.91
55,55 to 60,1496.12,1505.36
60,60 to 65,1099.85,1132.44
65,65 to 70,786.03,827.83
70,70 to 75,515.89,653.88
75,75 to 80,435.91,534.24
80,80 and over,423.29,638.4
